t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.155,-0,0,0.00316641,-0.00171956,-0.0273146,0.586758,-0.630415,0.00645131,-1.43301,1.06669,0.00146651,-18.2339,-0.436277,-0.00791782,-0.455544,0.00171956,0.0273146,-0.0451295,-0,0,0.0102413,-0.00171956,-0.0273146,-1.39028,-0.630415,0.00645131,-1.10506,1.06669,0.00146651,-19.5402,-0.436277,-0.00791782,-0.474742,0.00171956,0.0273146,-0.0482708,-0.31976,-0.266172,0.0176728,-0.0301508,2.23433e-05,0.000844757,0,0,True,True
0.16,-0,0,0.00313962,-0.00185808,-0.0280918,0.596405,-0.630382,0.00681004,-1.42865,1.0667,0.00153683,-18.2447,-0.436317,-0.00834687,-0.44931,0.00185808,0.0280918,-0.0450331,-0,0,0.010125,-0.00185808,-0.0280918,-1.37933,-0.630382,0.00681004,-1.10756,1.0667,0.00153683,-19.5234,-0.436317,-0.00834687,-0.467705,0.00185808,0.0280918,-0.0480998,-0.315698,-0.262219,0.0180162,-0.0311684,3.69999e-05,0.000898399,0,0,True,True
0.165,-0,0,0.00311648,-0.00200048,-0.028867,0.605964,-0.630347,0.00716493,-1.42442,1.06671,0.00160475,-18.2552,-0.43636,-0.00876968,-0.443182,0.00200048,0.028867,-0.0449677,-0,0,0.0100178,-0.00200048,-0.028867,-1.36851,-0.630347,0.00716493,-1.11005,1.06671,0.00160475,-19.507,-0.43636,-0.00876968,-0.460806,0.00200048,0.028867,-0.0479638,-0.311721,-0.258317,0.0183626,-0.0321795,5.24307e-05,0.000953543,0,0,True,True
0.17,-0,0,0.0030969,-0.00214675,-0.0296409,0.615431,-0.630311,0.00751629,-1.4203,1.06672,0.0016703,-18.2656,-0.436405,-0.00918658,-0.437156,0.00214675,0.0296409,-0.0449335,-0,0,0.00991965,-0.00214675,-0.0296409,-1.35784,-0.630311,0.00751629,-1.11253,1.06672,0.0016703,-19.491,-0.436405,-0.00918658,-0.454039,0.00214675,0.0296409,-0.0478624,-0.307829,-0.254462,0.0187123,-0.0331848,6.86255e-05,0.00101019,0,0,True,True
0.175,-0,0,0.00308081,-0.00229688,-0.030414,0.624807,-0.630272,0.0078644,-1.4163,1.06672,0.0017335,-18.2758,-0.436452,-0.0095979,-0.43123,0.00229688,0.030414,-0.0449304,-0,0,0.00983027,-0.00229688,-0.030414,-1.3473,-0.630272,0.0078644,-1.11499,1.06672,0.0017335,-19.4754,-0.436452,-0.0095979,-0.447402,0.00229688,0.030414,-0.0477958,-0.304018,-0.250653,0.0190654,-0.0341852,8.5575e-05,0.00106833,0,0,True,True
0.18,-0,0,0.00306813,-0.00245089,-0.0311867,0.634093,-0.630232,0.00820955,-1.41242,1.06673,0.0017944,-18.2858,-0.436501,-0.0100039,-0.425401,0.00245089,0.0311867,-0.0449584,-0,0,0.00974953,-0.00245089,-0.0311867,-1.33689,-0.630232,0.00820955,-1.11744,1.06673,0.0017944,-19.4601,-0.436501,-0.0100039,-0.440891,0.00245089,0.0311867,-0.0477636,-0.300288,-0.246889,0.0194223,-0.0351812,0.00010327,0.00112796,0,0,True,True
0.185,-0,0,0.00305873,-0.00260875,-0.0319597,0.643289,-0.63019,0.00855201,-1.40866,1.06674,0.00185301,-18.2956,-0.436552,-0.010405,-0.419667,0.00260875,0.0319597,-0.0450173,-0,0,0.00967723,-0.00260875,-0.0319597,-1.32661,-0.63019,0.00855201,-1.11988,1.06674,0.00185301,-19.4451,-0.436552,-0.010405,-0.434502,0.00260875,0.0319597,-0.0477655,-0.296637,-0.243169,0.019783,-0.0361736,0.000121703,0.0011891,0,0,True,True
0.19,-0,0,0.0030525,-0.00277048,-0.0327335,0.6524,-0.630147,0.00889208,-1.40501,1.06675,0.00190936,-18.3052,-0.436605,-0.0108014,-0.414026,0.00277048,0.0327335,-0.0451069,-0,0,0.00961316,-0.00277048,-0.0327335,-1.31647,-0.630147,0.00889208,-1.1223,1.06675,0.00190936,-19.4305,-0.436605,-0.0108014,-0.428232,0.00277048,0.0327335,-0.047801,-0.293064,-0.23949,0.020148,-0.0371632,0.000140866,0.00125172,0,0,True,True
0.195,-0,0,0.00304927,-0.00293609,-0.0335087,0.661433,-0.630101,0.00923002,-1.40146,1.06676,0.00196347,-18.3147,-0.43666,-0.0111935,-0.408471,0.00293609,0.0335087,-0.0452264,-0,0,0.00955701,-0.00293609,-0.0335087,-1.30643,-0.630101,0.00923002,-1.12471,1.06676,0.00196347,-19.4163,-0.43666,-0.0111935,-0.422074,0.00293609,0.0335087,-0.0478694,-0.289563,-0.23585,0.0205173,-0.0381505,0.000160752,0.00131585,0,0,True,True
0.2,-0,0,0.00304887,-0.00310557,-0.0342856,0.6704,-0.630054,0.00956609,-1.39802,1.06677,0.00201536,-18.324,-0.436717,-0.0115814,-0.402995,0.00310557,0.0342856,-0.045375,-0,0,0.00950841,-0.00310557,-0.0342856,-1.2965,-0.630054,0.00956609,-1.12711,1.06677,0.00201536,-19.4023,-0.436717,-0.0115814,-0.416017,0.00310557,0.0342856,-0.0479693,-0.28613,-0.232243,0.0208912,-0.0391364,0.000181354,0.00138148,0,0,True,True
