t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.15,-0,0,-0.000993169,-0.00182558,-0.0236183,0.29487,-0.617217,0.0128706,-0.667701,1.06963,0.00230453,-14.4786,-0.452417,-0.0151751,-0.366619,0.00182558,0.0236183,-0.0311573,-0,0,0.00416692,-0.00182558,-0.0236183,-0.848472,-0.617217,0.0128706,-0.474945,1.06963,0.00230453,-15.4994,-0.452417,-0.0151751,-0.383413,0.00182558,0.0236183,-0.0333841,-0.255164,-0.217823,0.00879275,-0.0324629,0.000372227,0.000743204,0,0,True,True
0.155,-0,0,-0.00102077,-0.00194541,-0.024312,0.30184,-0.617152,0.0133237,-0.665226,1.06965,0.00237176,-14.4865,-0.452494,-0.0156955,-0.361156,0.00194541,0.024312,-0.031065,-0,0,0.00410909,-0.00194541,-0.024312,-0.840625,-0.617152,0.0133237,-0.476386,1.06965,0.00237176,-15.4865,-0.452494,-0.0156955,-0.377258,0.00194541,0.024312,-0.0332387,-0.251588,-0.214358,0.00899199,-0.0334746,0.000401747,0.000791982,0,0,True,True
0.16,-0,0,-0.00104793,-0.0020687,-0.0250034,0.308754,-0.617084,0.0137746,-0.662831,1.06966,0.00243724,-14.4943,-0.452574,-0.0162119,-0.355742,0.0020687,0.0250034,-0.0309928,-0,0,0.00405461,-0.0020687,-0.0250034,-0.832864,-0.617084,0.0137746,-0.477837,1.06966,0.00243724,-15.4739,-0.452574,-0.0162119,-0.371175,0.0020687,0.0250034,-0.033116,-0.248055,-0.210911,0.00919216,-0.0344813,0.000432267,0.00084217,0,0,True,True
0.165,-0,0,-0.00107476,-0.00219544,-0.0256929,0.315611,-0.617014,0.0142236,-0.660517,1.06967,0.002501,-14.5019,-0.452656,-0.0167246,-0.350389,0.00219544,0.0256929,-0.0309409,-0,0,0.00400361,-0.00219544,-0.0256929,-0.825191,-0.617014,0.0142236,-0.479302,1.06967,0.002501,-15.4615,-0.452656,-0.0167246,-0.365177,0.00219544,0.0256929,-0.0330162,-0.244573,-0.207492,0.00939341,-0.0354835,0.000463782,0.000893762,0,0,True,True
0.17,-0,0,-0.00110137,-0.00232563,-0.0263811,0.32241,-0.616942,0.0146711,-0.658289,1.06968,0.00256304,-14.5094,-0.452741,-0.0172341,-0.345109,0.00232563,0.0263811,-0.0309095,-0,0,0.00395617,-0.00232563,-0.0263811,-0.817606,-0.616942,0.0146711,-0.480781,1.06968,0.00256304,-15.4494,-0.452741,-0.0172341,-0.359277,0.00232563,0.0263811,-0.0329391,-0.241151,-0.204108,0.0095959,-0.036482,0.000496286,0.000946755,0,0,True,True
0.175,-0,0,-0.00112787,-0.00245925,-0.0270683,0.32915,-0.616868,0.0151172,-0.656149,1.0697,0.0026234,-14.5168,-0.452829,-0.0177406,-0.339911,0.00245925,0.0270683,-0.0308984,-0,0,0.00391234,-0.00245925,-0.0270683,-0.810108,-0.616868,0.0151172,-0.482277,1.0697,0.0026234,-15.4376,-0.452829,-0.0177406,-0.353484,0.00245925,0.0270683,-0.0328848,-0.237793,-0.200766,0.00979977,-0.0374774,0.000529774,0.00100115,0,0,True,True
0.18,-0,0,-0.00115437,-0.00259631,-0.0277551,0.335831,-0.616791,0.0155624,-0.654097,1.06971,0.00268209,-14.5241,-0.452918,-0.0182445,-0.334802,0.00259631,0.0277551,-0.0309078,-0,0,0.00387212,-0.00259631,-0.0277551,-0.802696,-0.616791,0.0155624,-0.483793,1.06971,0.00268209,-15.4261,-0.452918,-0.0182445,-0.347803,0.00259631,0.0277551,-0.0328531,-0.234504,-0.197469,0.0100051,-0.0384703,0.000564241,0.00105694,0,0,True,True
0.185,-0,0,-0.00118095,-0.0027368,-0.0284419,0.342454,-0.616712,0.016007,-0.652134,1.06972,0.00273914,-14.5312,-0.453011,-0.0187461,-0.329786,0.0027368,0.0284419,-0.0309375,-0,0,0.0038355,-0.0027368,-0.0284419,-0.79537,-0.616712,0.016007,-0.485328,1.06972,0.00273914,-15.4148,-0.453011,-0.0187461,-0.342237,0.0027368,0.0284419,-0.0328439,-0.231287,-0.19422,0.0102121,-0.0394616,0.000599684,0.00111412,0,0,True,True
0.19,-0,0,-0.0012077,-0.00288073,-0.0291291,0.34902,-0.616631,0.0164513,-0.65026,1.06974,0.00279458,-14.5382,-0.453106,-0.0192459,-0.324864,0.00288073,0.0291291,-0.0309874,-0,0,0.0038024,-0.00288073,-0.0291291,-0.788126,-0.616631,0.0164513,-0.486883,1.06974,0.00279458,-15.4038,-0.453106,-0.0192459,-0.336789,0.00288073,0.0291291,-0.0328569,-0.228143,-0.19102,0.0104209,-0.0404518,0.000636099,0.00117271,0,0,True,True
0.195,-0,0,-0.00123469,-0.00302809,-0.0298173,0.355531,-0.616547,0.0168956,-0.648475,1.06975,0.00284841,-14.5452,-0.453203,-0.019744,-0.320035,0.00302809,0.0298173,-0.0310574,-0,0,0.00377275,-0.00302809,-0.0298173,-0.780962,-0.616547,0.0168956,-0.488459,1.06975,0.00284841,-15.3931,-0.453203,-0.019744,-0.331456,0.00302809,0.0298173,-0.032892,-0.225071,-0.187869,0.0106315,-0.0414416,0.000673486,0.00123269,0,0,True,True
0.2,-0,0,-0.00126199,-0.0031789,-0.0305069,0.361988,-0.616462,0.0173404,-0.646776,1.06977,0.00290066,-14.552,-0.453303,-0.0202411,-0.3153,0.0031789,0.0305069,-0.0311475,-0,0,0.00374646,-0.0031789,-0.0305069,-0.773876,-0.616462,0.0173404,-0.490056,1.06977,0.00290066,-15.3826,-0.453303,-0.0202411,-0.326236,0.0031789,0.0305069,-0.032949,-0.22207,-0.184766,0.0108441,-0.0424318,0.000711841,0.00129407,0,0,True,True
0.205,-0,0,-0.00128965,-0.00333316,-0.0311983,0.368395,-0.616374,0.0177859,-0.645163,1.06978,0.00295135,-14.5587,-0.453406,-0.0207372,-0.310653,0.00333316,0.0311983,-0.0312574,-0,0,0.00372341,-0.00333316,-0.0311983,-0.766865,-0.616374,0.0177859,-0.491674,1.06978,0.00295135,-15.3724,-0.453406,-0.0207372,-0.321125,0.00333316,0.0311983,-0.0330275,-0.219138,-0.181708,0.0110588,-0.0434229,0.000751165,0.00135686,0,0,True,True
0.21,-0,0,-0.00131772,-0.00349088,-0.0318919,0.374751,-0.616284,0.0182324,-0.643634,1.06979,0.00300048,-14.5654,-0.453511,-0.0212329,-0.306093,0.00349088,0.0318919,-0.0313871,-0,0,0.0037035,-0.00349088,-0.0318919,-0.759926,-0.616284,0.0182324,-0.493312,1.06979,0.00300048,-15.3624,-0.453511,-0.0212329,-0.31612,0.00349088,0.0318919,-0.0331275,-0.216273,-0.178695,0.0112757,-0.0444156,0.000791457,0.00142106,0,0,True,True
0.215,-0,0,-0.00134626,-0.00365208,-0.0325883,0.381061,-0.616192,0.0186804,-0.642187,1.06981,0.00304807,-14.5719,-0.453618,-0.0217284,-0.301614,0.00365208,0.0325883,-0.0315364,-0,0,0.0036866,-0.00365208,-0.0325883,-0.753055,-0.616192,0.0186804,-0.49497,1.06981,0.00304807,-15.3527,-0.453618,-0.0217284,-0.311214,0.00365208,0.0325883,-0.0332486,-0.213472,-0.175724,0.0114949,-0.0454107,0.000832718,0.00148667,0,0,True,True
