t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.175,-0,0,-0.000205679,0,0,0.563093,-0.6302,-0.0016943,-0.500148,1.06675,-0.000430998,-15.0852,-0.436553,0.0021253,-0.153052,0,0,-5.55112e-17,-0,0,0.000205679,0,0,-0.563093,-0.6302,-0.0016943,-0.500148,1.06675,-0.000430998,-15.0852,-0.436553,0.0021253,-0.153052,0,0,5.55112e-17,-0.0987195,-0.0982017,0.0016475,0.00165619,-0.000200483,0,0,0,True,True
0.18,-0,0,-0.00019331,0,0,0.563093,-0.630208,-0.00166319,-0.499804,1.06675,-0.000423157,-15.0846,-0.436542,0.00208635,-0.152108,0,0,-7.43168e-33,-0,0,0.00019331,0,0,-0.563093,-0.630208,-0.00166319,-0.499804,1.06675,-0.000423157,-15.0846,-0.436542,0.00208635,-0.152108,0,0,-7.43168e-33,-0.0981101,-0.0975955,0.00161731,0.00162584,-0.000204384,0,0,0,True,True
0.185,-0,0,-0.000181165,0,0,0.563093,-0.630216,-0.001634,-0.499466,1.06675,-0.000415798,-15.084,-0.436532,0.0020498,-0.15118,0,0,-5.55112e-17,-0,0,0.000181165,0,0,-0.563093,-0.630216,-0.001634,-0.499466,1.06675,-0.000415798,-15.084,-0.436532,0.0020498,-0.15118,0,0,5.55112e-17,-0.0975118,-0.0970003,0.00158898,0.00159736,-0.000208214,0,0,0,True,True
0.19,-0,0,-0.000169236,0,0,0.563093,-0.630224,-0.00160668,-0.499134,1.06675,-0.000408913,-15.0834,-0.436522,0.0020156,-0.15027,0,0,-5.55112e-17,-0,0,0.000169236,0,0,-0.563093,-0.630224,-0.00160668,-0.499134,1.06675,-0.000408913,-15.0834,-0.436522,0.0020156,-0.15027,0,0,5.55112e-17,-0.0969244,-0.096416,0.00156247,0.00157071,-0.000211979,0,0,0,True,True
0.195,-0,0,-0.000157517,0,0,0.563093,-0.630232,-0.00158121,-0.498808,1.06674,-0.000402494,-15.0828,-0.436512,0.0019837,-0.149376,0,0,-5.55112e-17,-0,0,0.000157517,0,0,-0.563093,-0.630232,-0.00158121,-0.498808,1.06674,-0.000402494,-15.0828,-0.436512,0.0019837,-0.149376,0,0,5.55112e-17,-0.0963477,-0.0958424,0.00153775,0.00154586,-0.000215683,0,0,0,True,True
0.2,-0,0,-0.000146003,0,0,0.563093,-0.63024,-0.00155755,-0.498487,1.06674,-0.000396533,-15.0822,-0.436502,0.00195408,-0.148499,0,0,-5.55112e-17,-0,0,0.000146003,0,0,-0.563093,-0.63024,-0.00155755,-0.498487,1.06674,-0.000396533,-15.0822,-0.436502,0.00195408,-0.148499,0,0,5.55112e-17,-0.0957817,-0.0952794,0.00151479,0.00152278,-0.00021933,0,0,0,True,True
0.205,-0,0,-0.000134688,0,0,0.563093,-0.630248,-0.00153566,-0.498172,1.06674,-0.000391022,-15.0817,-0.436492,0.00192668,-0.147638,0,0,-7.92159e-32,-0,0,0.000134688,0,0,-0.563093,-0.630248,-0.00153566,-0.498172,1.06674,-0.000391022,-15.0817,-0.436492,0.00192668,-0.147638,0,0,-7.92159e-32,-0.0952265,-0.0947271,0.00149356,0.00150143,-0.000222924,0,0,0,True,True
0.21,-0,0,-0.000123568,0,0,0.563093,-0.630256,-0.00151553,-0.497863,1.06674,-0.000385953,-15.0811,-0.436483,0.00190148,-0.146794,0,0,-1.20371e-34,-0,0,0.000123568,0,0,-0.563093,-0.630256,-0.00151553,-0.497863,1.06674,-0.000385953,-15.0811,-0.436483,0.00190148,-0.146794,0,0,-1.20371e-34,-0.0946818,-0.0941852,0.00147402,0.00148179,-0.000226469,0,0,0,True,True
0.215,-0,0,-0.000112636,0,0,0.563093,-0.630263,-0.00149711,-0.497559,1.06674,-0.000381321,-15.0806,-0.436473,0.00187843,-0.145966,0,0,-5.55112e-17,-0,0,0.000112636,0,0,-0.563093,-0.630263,-0.00149711,-0.497559,1.06674,-0.000381321,-15.0806,-0.436473,0.00187843,-0.145966,0,0,5.55112e-17,-0.0941476,-0.0936539,0.00145615,0.00146383,-0.000229969,0,0,0,True,True
0.22,-0,0,-0.000101888,0,0,0.563093,-0.630271,-0.00148038,-0.49726,1.06673,-0.000377116,-15.08,-0.436464,0.0018575,-0.145154,0,0,-5.55112e-17,-0,0,0.000101888,0,0,-0.563093,-0.630271,-0.00148038,-0.49726,1.06673,-0.000377116,-15.08,-0.436464,0.0018575,-0.145154,0,0,5.55112e-17,-0.093624,-0.093133,0.00143993,0.00144752,-0.000233429,0,0,0,True,True
0.225,-0,0,-9.13186e-05,0,0,0.563093,-0.630278,-0.00146531,-0.496965,1.06673,-0.000373333,-15.0795,-0.436455,0.00183865,-0.144359,0,0,3.49075e-34,-0,0,9.13186e-05,0,0,-0.563093,-0.630278,-0.00146531,-0.496965,1.06673,-0.000373333,-15.0795,-0.436455,0.00183865,-0.144359,0,0,3.49075e-34,-0.0931107,-0.0926225,0.00142532,0.00143283,-0.000236852,0,0,0,True,True
0.23,-0,0,-8.09215e-05,0,0,0.563093,-0.630285,-0.00145188,-0.496676,1.06673,-0.000369964,-15.079,-0.436446,0.00182184,-0.143579,0,0,-5.55112e-17,-0,0,8.09215e-05,0,0,-0.563093,-0.630285,-0.00145188,-0.496676,1.06673,-0.000369964,-15.079,-0.436446,0.00182184,-0.143579,0,0,5.55112e-17,-0.0926077,-0.0921221,0.00141229,0.00141974,-0.000240242,0,0,0,True,True
0.235,-0,0,-7.06916e-05,0,0,0.563093,-0.630293,-0.00144005,-0.496391,1.06673,-0.000367003,-15.0785,-0.436437,0.00180706,-0.142815,0,0,-5.55112e-17,-0,0,7.06916e-05,0,0,-0.563093,-0.630293,-0.00144005,-0.496391,1.06673,-0.000367003,-15.0785,-0.436437,0.00180706,-0.142815,0,0,5.55112e-17,-0.0921149,-0.0916319,0.00140083,0.00140822,-0.000243602,0,0,0,True,True
0.24,-0,0,-6.06232e-05,0,0,0.563093,-0.6303,-0.00142981,-0.496111,1.06673,-0.000364444,-15.078,-0.436428,0.00179425,-0.142067,0,0,-5.55112e-17,-0,0,6.06232e-05,0,0,-0.563093,-0.6303,-0.00142981,-0.496111,1.06673,-0.000364444,-15.078,-0.436428,0.00179425,-0.142067,0,0,5.55112e-17,-0.0916322,-0.0911518,0.00139091,0.00139824,-0.000246937,0,0,0,True,True
0.245,-0,0,-5.07106e-05,0,0,0.563093,-0.630307,-0.00142112,-0.495835,1.06673,-0.000362281,-15.0775,-0.436419,0.0017834,-0.141334,0,0,2.70834e-34,-0,0,5.07106e-05,0,0,-0.563093,-0.630307,-0.00142112,-0.495835,1.06673,-0.000362281,-15.0775,-0.436419,0.0017834,-0.141334,0,0,2.70834e-34,-0.0911594,-0.0906815,0.0013825,0.00138978,-0.00025025,0,0,0,True,True
0.25,-0,0,-4.09481e-05,0,0,0.563093,-0.630314,-0.00141396,-0.495564,1.06672,-0.000360508,-15.077,-0.43641,0.00177447,-0.140617,0,0,-5.55112e-17,-0,0,4.09481e-05,0,0,-0.563093,-0.630314,-0.00141396,-0.495564,1.06672,-0.000360508,-15.077,-0.43641,0.00177447,-0.140617,0,0,5.55112e-17,-0.0906965,-0.090221,0.00137558,0.00138283,-0.000253545,0,0,0,True,True
0.255,-0,0,-3.13299e-05,0,0,0.563093,-0.630321,-0.00140831,-0.495296,1.06672,-0.000359118,-15.0766,-0.436401,0.00176743,-0.139914,0,0,-3.06945e-34,-0,0,3.13299e-05,0,0,-0.563093,-0.630321,-0.00140831,-0.495296,1.06672,-0.000359118,-15.0766,-0.436401,0.00176743,-0.139914,0,0,-3.06945e-34,-0.0902432,-0.0897701,0.00137012,0.00137734,-0.000256825,0,0,0,True,True
0.26,-0,0,-2.18503e-05,0,0,0.563093,-0.630328,-0.00140415,-0.495032,1.06672,-0.000358108,-15.0761,-0.436392,0.00176226,-0.139226,0,0,-5.55112e-17,-0,0,2.18503e-05,0,0,-0.563093,-0.630328,-0.00140415,-0.495032,1.06672,-0.000358108,-15.0761,-0.436392,0.00176226,-0.139226,0,0,5.55112e-17,-0.0897994,-0.0893287,0.00136612,0.00137332,-0.000260094,0,0,0,True,True
