t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.18,-0,0,-0.000503763,-0.00283168,-0.030274,0.312122,-0.629233,0.00886626,-0.664646,1.06698,0.00188175,-14.6897,-0.437748,-0.010748,-0.281512,0.00283168,0.030274,-0.0347774,-0,0,0.00253915,-0.00283168,-0.030274,-0.828587,-0.629233,0.00886626,-0.426611,1.06698,0.00188175,-15.6513,-0.437748,-0.010748,-0.292114,0.00283168,0.030274,-0.0370865,-0.201713,-0.16063,0.018037,-0.0349322,0.000244388,0.00113798,0,0,True,True
0.185,-0,0,-0.000525415,-0.00298493,-0.0310237,0.319456,-0.629188,0.00916685,-0.661893,1.06699,0.00192825,-14.698,-0.437802,-0.0110951,-0.277762,0.00298493,0.0310237,-0.0348192,-0,0,0.00250661,-0.00298493,-0.0310237,-0.820417,-0.629188,0.00916685,-0.428741,1.06699,0.00192825,-15.6398,-0.437802,-0.0110951,-0.287923,0.00298493,0.0310237,-0.0370823,-0.199326,-0.158193,0.0184191,-0.0358612,0.000264862,0.00119955,0,0,True,True
0.19,-0,0,-0.000546722,-0.00314192,-0.031774,0.326728,-0.629142,0.00946657,-0.659225,1.067,0.00197298,-14.7061,-0.437859,-0.0114395,-0.274073,0.00314192,0.031774,-0.034884,-0,0,0.00247647,-0.00314192,-0.031774,-0.81234,-0.629142,0.00946657,-0.430859,1.067,0.00197298,-15.6286,-0.437859,-0.0114395,-0.283809,0.00314192,0.031774,-0.0371035,-0.196991,-0.155782,0.0188037,-0.0367887,0.000285995,0.00126264,0,0,True,True
0.195,-0,0,-0.000567759,-0.00330267,-0.0325255,0.333943,-0.629093,0.00976564,-0.656638,1.06701,0.00201595,-14.7141,-0.437917,-0.0117816,-0.270438,0.00330267,0.0325255,-0.0349712,-0,0,0.00244862,-0.00330267,-0.0325255,-0.804349,-0.629093,0.00976564,-0.432967,1.06701,0.00201595,-15.6177,-0.437917,-0.0117816,-0.279766,0.00330267,0.0325255,-0.0371493,-0.194704,-0.153393,0.019191,-0.0377155,0.000307784,0.00132723,0,0,True,True
0.2,-0,0,-0.000588606,-0.00346717,-0.0332786,0.341114,-0.629044,0.0100643,-0.654126,1.06702,0.00205719,-14.722,-0.437976,-0.0121215,-0.266851,0.00346717,0.0332786,-0.03508,-0,0,0.00242288,-0.00346717,-0.0332786,-0.79643,-0.629044,0.0100643,-0.435066,1.06702,0.00205719,-15.6069,-0.437976,-0.0121215,-0.275785,0.00346717,0.0332786,-0.0372187,-0.19246,-0.151023,0.0195813,-0.0386421,0.000330225,0.00139334,0,0,True,True
0.205,-0,0,-0.000609322,-0.00363545,-0.0340338,0.348242,-0.628993,0.0103627,-0.651686,1.06703,0.00209667,-14.7297,-0.438038,-0.0124593,-0.26331,0.00363545,0.0340338,-0.0352101,-0,0,0.00239918,-0.00363545,-0.0340338,-0.78858,-0.628993,0.0103627,-0.437158,1.06703,0.00209667,-15.5964,-0.438038,-0.0124593,-0.271865,0.00363545,0.0340338,-0.0373112,-0.190258,-0.148669,0.0199748,-0.039569,0.000353315,0.00146095,0,0,True,True
0.21,-0,0,-0.000629946,-0.00380751,-0.0347917,0.355319,-0.62894,0.0106611,-0.649324,1.06704,0.00213442,-14.7373,-0.438101,-0.0127955,-0.259823,0.00380751,0.0347917,-0.0353623,-0,0,0.00237762,-0.00380751,-0.0347917,-0.780808,-0.62894,0.0106611,-0.439241,1.06704,0.00213442,-15.5861,-0.438101,-0.0127955,-0.268014,0.00380751,0.0347917,-0.0374279,-0.188104,-0.146338,0.0203718,-0.040497,0.000377053,0.00153009,0,0,True,True
0.215,-0,0,-0.000650514,-0.00398337,-0.0355525,0.362335,-0.628886,0.0109597,-0.647048,1.06705,0.00217042,-14.7448,-0.438166,-0.0131301,-0.2564,0.00398337,0.0355525,-0.0355377,-0,0,0.0023583,-0.00398337,-0.0355525,-0.773123,-0.628886,0.0109597,-0.441312,1.06705,0.00217042,-15.5761,-0.438166,-0.0131301,-0.264243,0.00398337,0.0355525,-0.0375696,-0.186004,-0.144035,0.0207724,-0.0414265,0.000401435,0.00160075,0,0,True,True
0.22,-0,0,-0.000671074,-0.00416304,-0.036317,0.369288,-0.628831,0.0112587,-0.644857,1.06706,0.00220469,-14.7521,-0.438232,-0.0134634,-0.253043,0.00416304,0.036317,-0.0357364,-0,0,0.00234119,-0.00416304,-0.036317,-0.765528,-0.628831,0.0112587,-0.443373,1.06706,0.00220469,-15.5663,-0.438232,-0.0134634,-0.260551,0.00416304,0.036317,-0.0377366,-0.18396,-0.141761,0.021177,-0.0423582,0.000426461,0.00167295,0,0,True,True
0.225,-0,0,-0.000691676,-0.00434654,-0.0370855,0.376181,-0.628774,0.0115584,-0.64275,1.06707,0.00223723,-14.7593,-0.4383,-0.0137957,-0.249748,0.00434654,0.0370855,-0.0359582,-0,0,0.00232622,-0.00434654,-0.0370855,-0.758018,-0.628774,0.0115584,-0.445422,1.06707,0.00223723,-15.5568,-0.4383,-0.0137957,-0.256936,0.00434654,0.0370855,-0.0379285,-0.18197,-0.139513,0.0215859,-0.0432927,0.00045213,0.00174668,0,0,True,True
