t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.15,-0,0,-0.000912131,-0.00184223,-0.023841,0.287964,-0.629089,0.0119803,-0.698269,1.06703,0.00281093,-14.7272,-0.437937,-0.0147912,-0.389703,0.00184223,0.023841,-0.0325047,-0,0,0.00424656,-0.00184223,-0.023841,-0.855591,-0.629089,0.0119803,-0.450331,1.06703,0.00281093,-15.7388,-0.437937,-0.0147912,-0.407579,0.00184223,0.023841,-0.0347704,-0.270204,-0.231384,0.0093066,-0.0324305,0.000313423,0.00074034,0,0,True,True
0.155,-0,0,-0.000942406,-0.00196319,-0.0245414,0.295161,-0.629028,0.0124369,-0.695096,1.06704,0.00290435,-14.7349,-0.438012,-0.0153413,-0.383748,0.00196319,0.0245414,-0.0324111,-0,0,0.0041823,-0.00196319,-0.0245414,-0.847497,-0.629028,0.0124369,-0.452229,1.06704,0.00290435,-15.7258,-0.438012,-0.0153413,-0.400883,0.00196319,0.0245414,-0.0346227,-0.266319,-0.22761,0.00948921,-0.0334735,0.000341489,0.000788945,0,0,True,True
0.16,-0,0,-0.000972018,-0.00208764,-0.0252395,0.3023,-0.628965,0.0128908,-0.692016,1.06705,0.00299569,-14.7425,-0.43809,-0.0158865,-0.377847,0.00208764,0.0252395,-0.0323388,-0,0,0.00412163,-0.00208764,-0.0252395,-0.839492,-0.628965,0.0128908,-0.454129,1.06705,0.00299569,-15.713,-0.43809,-0.0158865,-0.394268,0.00208764,0.0252395,-0.0344988,-0.262481,-0.223859,0.00967348,-0.0345108,0.000370584,0.000838953,0,0,True,True
0.165,-0,0,-0.00100109,-0.00221558,-0.0259359,0.309379,-0.628899,0.0133422,-0.689032,1.06707,0.003085,-14.75,-0.438171,-0.0164272,-0.372015,0.00221558,0.0259359,-0.0322879,-0,0,0.00406463,-0.00221558,-0.0259359,-0.831578,-0.628899,0.0133422,-0.456035,1.06707,0.003085,-15.7005,-0.438171,-0.0164272,-0.387747,0.00221558,0.0259359,-0.034399,-0.2587,-0.220139,0.00985957,-0.0355431,0.000400699,0.000890362,0,0,True,True
0.17,-0,0,-0.00102974,-0.002347,-0.026631,0.316398,-0.628831,0.0137915,-0.686147,1.06709,0.0031723,-14.7574,-0.438254,-0.0169638,-0.366263,0.002347,0.026631,-0.0322585,-0,0,0.00401139,-0.002347,-0.026631,-0.823756,-0.628831,0.0137915,-0.457949,1.06709,0.0031723,-15.6883,-0.438254,-0.0169638,-0.381332,0.002347,0.026631,-0.0343231,-0.254982,-0.216459,0.0100476,-0.036571,0.000431828,0.000943168,0,0,True,True
0.175,-0,0,-0.00105808,-0.00248189,-0.0273252,0.323355,-0.628761,0.014239,-0.683364,1.0671,0.00325765,-14.7646,-0.43834,-0.0174966,-0.3606,0.00248189,0.0273252,-0.0322507,-0,0,0.00396197,-0.00248189,-0.0273252,-0.816024,-0.628761,0.014239,-0.459872,1.0671,0.00325765,-15.6763,-0.43834,-0.0174966,-0.375032,0.00248189,0.0273252,-0.0342712,-0.251334,-0.212823,0.0102378,-0.0375952,0.000463964,0.000997368,0,0,True,True
0.18,-0,0,-0.00108624,-0.00262025,-0.0280191,0.330251,-0.628689,0.014685,-0.680683,1.06712,0.00334108,-14.7717,-0.438429,-0.018026,-0.355034,0.00262025,0.0280191,-0.0322644,-0,0,0.00391636,-0.00262025,-0.0280191,-0.808382,-0.628689,0.014685,-0.461805,1.06712,0.00334108,-15.6647,-0.438429,-0.018026,-0.368855,0.00262025,0.0280191,-0.034243,-0.247762,-0.209237,0.0104301,-0.0386165,0.000497102,0.00105296,0,0,True,True
0.185,-0,0,-0.00111432,-0.00276208,-0.0287131,0.337086,-0.628614,0.0151298,-0.678105,1.06714,0.00342263,-14.7788,-0.438521,-0.0185524,-0.349569,0.00276208,0.0287131,-0.0322996,-0,0,0.00387454,-0.00276208,-0.0287131,-0.800829,-0.628614,0.0151298,-0.463752,1.06714,0.00342263,-15.6533,-0.438521,-0.0185524,-0.362804,0.00276208,0.0287131,-0.0342386,-0.244267,-0.205704,0.0106247,-0.0396355,0.000531236,0.00110995,0,0,True,True
0.19,-0,0,-0.00114241,-0.00290738,-0.0294076,0.343861,-0.628538,0.0155739,-0.67563,1.06715,0.00350234,-14.7857,-0.438615,-0.0190762,-0.344207,0.00290738,0.0294076,-0.0323562,-0,0,0.00383645,-0.00290738,-0.0294076,-0.793362,-0.628538,0.0155739,-0.465711,1.06715,0.00350234,-15.6422,-0.438615,-0.0190762,-0.35688,0.00290738,0.0294076,-0.0342576,-0.24085,-0.202225,0.0108218,-0.0406531,0.000566362,0.00116833,0,0,True,True
0.195,-0,0,-0.00117059,-0.00305616,-0.0301033,0.350578,-0.628459,0.0160175,-0.673257,1.06717,0.00358026,-14.7925,-0.438711,-0.0195977,-0.338949,0.00305616,0.0301033,-0.0324341,-0,0,0.00380201,-0.00305616,-0.0301033,-0.785978,-0.628459,0.0160175,-0.467683,1.06717,0.00358026,-15.6313,-0.438711,-0.0195977,-0.351082,0.00305616,0.0301033,-0.0342998,-0.237513,-0.1988,0.0110213,-0.0416698,0.000602476,0.00122811,0,0,True,True
0.2,-0,0,-0.00119895,-0.00320842,-0.0308004,0.357239,-0.628377,0.016461,-0.670985,1.06719,0.00365641,-14.7992,-0.438811,-0.0201174,-0.333792,0.00320842,0.0308004,-0.0325331,-0,0,0.00377112,-0.00320842,-0.0308004,-0.778676,-0.628377,0.016461,-0.46967,1.06719,0.00365641,-15.6208,-0.438811,-0.0201174,-0.345409,0.00320842,0.0308004,-0.0343651,-0.234253,-0.195428,0.0112235,-0.0426864,0.000639577,0.00128928,0,0,True,True
0.205,-0,0,-0.00122755,-0.00336416,-0.0314995,0.363846,-0.628294,0.0169047,-0.668811,1.06721,0.00373085,-14.8058,-0.438913,-0.0206356,-0.328734,0.00336416,0.0314995,-0.0326532,-0,0,0.00374367,-0.00336416,-0.0314995,-0.771452,-0.628294,0.0169047,-0.47167,1.06721,0.00373085,-15.6105,-0.438913,-0.0206356,-0.339856,0.00336416,0.0314995,-0.0344533,-0.231069,-0.192108,0.0114284,-0.0437037,0.000677661,0.00135186,0,0,True,True
