t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.15,-0,0,-0.00342696,-0.00177922,-0.023066,0.595514,-0.705621,0.0182821,-0.72122,1.19722,0.00418678,-17.1795,-0.491595,-0.0224689,-0.474347,0.00177922,0.023066,-0.0319567,-0,0,0.00762593,-0.00177922,-0.023066,-1.12799,-0.705621,0.0182821,-0.474956,1.19722,0.00418678,-18.2349,-0.491595,-0.0224689,-0.495113,0.00177922,0.023066,-0.033953,-0.327727,-0.288455,0.00265121,-0.0374055,0.000531054,0.000693081,0,0,True,True
0.155,-0,0,-0.00345495,-0.00189625,-0.0237457,0.602471,-0.705528,0.0189158,-0.718043,1.19724,0.00431588,-17.1873,-0.491709,-0.0232317,-0.466597,0.00189625,0.0237457,-0.0318698,-0,0,0.00754246,-0.00189625,-0.0237457,-1.12026,-0.705528,0.0189158,-0.476935,1.19724,0.00431588,-18.2206,-0.491709,-0.0232317,-0.486492,0.00189625,0.0237457,-0.0338179,-0.322643,-0.283483,0.00265064,-0.0385853,0.000572418,0.000738663,0,0,True,True
0.16,-0,0,-0.00348418,-0.00201667,-0.0244234,0.609376,-0.705432,0.0195469,-0.714986,1.19726,0.00444282,-17.1951,-0.491827,-0.0239898,-0.458972,0.00201667,0.0244234,-0.031804,-0,0,0.00746571,-0.00201667,-0.0244234,-1.11262,-0.705432,0.0195469,-0.478946,1.19726,0.00444282,-18.2066,-0.491827,-0.0239898,-0.47803,0.00201667,0.0244234,-0.0337064,-0.317655,-0.27858,0.00265181,-0.0397596,0.000615167,0.000785565,0,0,True,True
0.165,-0,0,-0.00351476,-0.00214048,-0.0250996,0.616227,-0.705333,0.020176,-0.712046,1.19728,0.00456769,-17.2027,-0.491949,-0.0247437,-0.451473,0.00214048,0.0250996,-0.0317595,-0,0,0.00739555,-0.00214048,-0.0250996,-1.10505,-0.705333,0.020176,-0.480988,1.19728,0.00456769,-18.193,-0.491949,-0.0247437,-0.469726,0.00214048,0.0250996,-0.0336183,-0.31276,-0.273747,0.00265472,-0.0409293,0.000659294,0.000833785,0,0,True,True
0.17,-0,0,-0.0035468,-0.00226767,-0.0257746,0.623026,-0.70523,0.0208034,-0.709225,1.1973,0.00469054,-17.2103,-0.492075,-0.0254939,-0.444101,0.00226767,0.0257746,-0.0317361,-0,0,0.00733188,-0.00226767,-0.0257746,-1.09756,-0.70523,0.0208034,-0.483061,1.1973,0.00469054,-18.1797,-0.492075,-0.0254939,-0.46158,0.00226767,0.0257746,-0.0335534,-0.30796,-0.268982,0.00265934,-0.0420952,0.000704793,0.000883319,0,0,True,True
0.175,-0,0,-0.00358041,-0.00239823,-0.026449,0.629774,-0.705124,0.0214296,-0.706521,1.19733,0.00481144,-17.2178,-0.492204,-0.0262411,-0.436855,0.00239823,0.026449,-0.0317337,-0,0,0.00727457,-0.00239823,-0.026449,-1.09015,-0.705124,0.0214296,-0.485167,1.19733,0.00481144,-18.1667,-0.492204,-0.0262411,-0.453591,0.00239823,0.026449,-0.0335115,-0.303254,-0.264288,0.00266564,-0.0432581,0.000751659,0.000934165,0,0,True,True
0.18,-0,0,-0.00361571,-0.00253216,-0.0271232,0.636474,-0.705016,0.0220552,-0.703932,1.19735,0.00493046,-17.2253,-0.492337,-0.0269857,-0.429734,0.00253216,0.0271232,-0.031752,-0,0,0.00722349,-0.00253216,-0.0271232,-1.08281,-0.705016,0.0220552,-0.487305,1.19735,0.00493046,-18.154,-0.492337,-0.0269857,-0.445756,0.00253216,0.0271232,-0.0334923,-0.298642,-0.259662,0.0026736,-0.0444188,0.000799888,0.000986324,0,0,True,True
0.185,-0,0,-0.00365278,-0.00266946,-0.0277976,0.643126,-0.704904,0.0226806,-0.701457,1.19738,0.00504766,-17.2326,-0.492474,-0.0277283,-0.422738,0.00266946,0.0277976,-0.031791,-0,0,0.00717849,-0.00266946,-0.0277976,-1.07554,-0.704904,0.0226806,-0.489476,1.19738,0.00504766,-18.1415,-0.492474,-0.0277283,-0.438074,0.00266946,0.0277976,-0.0334955,-0.294123,-0.255106,0.00268319,-0.0455782,0.000849477,0.00103979,0,0,True,True
0.19,-0,0,-0.00369171,-0.00281014,-0.0284728,0.649736,-0.704789,0.0233063,-0.699094,1.1974,0.0051631,-17.2399,-0.492614,-0.0284694,-0.415863,0.00281014,0.0284728,-0.0318503,-0,0,0.00713942,-0.00281014,-0.0284728,-1.06833,-0.704789,0.0233063,-0.49168,1.1974,0.0051631,-18.1294,-0.492614,-0.0284694,-0.43054,0.00281014,0.0284728,-0.0335208,-0.289695,-0.250616,0.00269439,-0.046737,0.000900424,0.00109458,0,0,True,True
0.195,-0,0,-0.00373257,-0.00295419,-0.0291491,0.656303,-0.704671,0.0239326,-0.696841,1.19743,0.00527684,-17.2471,-0.492759,-0.0292095,-0.409105,0.00295419,0.0291491,-0.0319299,-0,0,0.00710609,-0.00295419,-0.0291491,-1.06119,-0.704671,0.0239326,-0.493917,1.19743,0.00527684,-18.1175,-0.492759,-0.0292095,-0.423148,0.00295419,0.0291491,-0.0335678,-0.285354,-0.24619,0.00270717,-0.047896,0.000952726,0.00115067,0,0,True,True
0.2,-0,0,-0.00377539,-0.00310163,-0.029827,0.662831,-0.70455,0.0245602,-0.694695,1.19746,0.00538893,-17.2543,-0.492907,-0.0299491,-0.402457,0.00310163,0.029827,-0.0320295,-0,0,0.00707831,-0.00310163,-0.029827,-1.05411,-0.70455,0.0245602,-0.496187,1.19746,0.00538893,-18.106,-0.492907,-0.0299491,-0.415891,0.00310163,0.029827,-0.0336365,-0.281097,-0.241824,0.00272151,-0.049056,0.00100639,0.00120809,0,0,True,True
0.205,-0,0,-0.00382017,-0.00325246,-0.0305068,0.669319,-0.704425,0.0251894,-0.692655,1.19748,0.00549941,-17.2613,-0.493058,-0.0306888,-0.395911,0.00325246,0.0305068,-0.0321492,-0,0,0.00705585,-0.00325246,-0.0305068,-1.04709,-0.704425,0.0251894,-0.498486,1.19748,0.00549941,-18.0946,-0.493058,-0.0306888,-0.40876,0.00325246,0.0305068,-0.0337267,-0.276918,-0.237512,0.0027374,-0.0502176,0.0010614,0.00126682,0,0,True,True
0.21,-0,0,-0.00386689,-0.00340669,-0.0311891,0.675766,-0.704298,0.0258206,-0.690718,1.19751,0.00560833,-17.2683,-0.493213,-0.031429,-0.389458,0.00340669,0.0311891,-0.0322892,-0,0,0.00703851,-0.00340669,-0.0311891,-1.04013,-0.704298,0.0258206,-0.500813,1.19751,0.00560833,-18.0836,-0.493213,-0.031429,-0.401744,0.00340669,0.0311891,-0.0338386,-0.272811,-0.233249,0.00275484,-0.0513818,0.00111778,0.00132688,0,0,True,True
0.215,-0,0,-0.00391553,-0.00356435,-0.0318743,0.68217,-0.704167,0.0264543,-0.688885,1.19754,0.00571573,-17.2753,-0.493372,-0.0321701,-0.383089,0.00356435,0.0318743,-0.0324498,-0,0,0.00702609,-0.00356435,-0.0318743,-1.03323,-0.704167,0.0264543,-0.503165,1.19754,0.00571573,-18.0728,-0.493372,-0.0321701,-0.394833,0.00356435,0.0318743,-0.0339723,-0.26877,-0.229028,0.00277384,-0.0525491,0.00117551,0.00138827,0,0,True,True
0.22,-0,0,-0.00396603,-0.00372544,-0.0325627,0.688528,-0.704033,0.027091,-0.687154,1.19757,0.00582164,-17.2821,-0.493535,-0.0329126,-0.376797,0.00372544,0.0325627,-0.0326313,-0,0,0.00701844,-0.00372544,-0.0325627,-1.0264,-0.704033,0.027091,-0.505537,1.19757,0.00582164,-18.0623,-0.493535,-0.0329126,-0.38802,0.00372544,0.0325627,-0.0341284,-0.264791,-0.224845,0.00279446,-0.0537203,0.00123461,0.001451,0,0,True,True
0.225,-0,0,-0.00401841,-0.00388998,-0.033255,0.694836,-0.703896,0.0277309,-0.685526,1.1976,0.00592609,-17.2888,-0.493702,-0.033657,-0.370577,0.00388998,0.033255,-0.032834,-0,0,0.00701546,-0.00388998,-0.033255,-1.01964,-0.703896,0.0277309,-0.507928,1.1976,0.00592609,-18.052,-0.493702,-0.033657,-0.381299,0.00388998,0.033255,-0.034307,-0.260872,-0.220697,0.00281673,-0.0548962,0.00129508,0.00151506,0,0,True,True
