t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.155,-0,0,-0.0013496,-0.00209146,-0.0261483,0.553632,-0.62664,0.00796583,-0.675545,1.06762,0.00167472,-15.4142,-0.440978,-0.00964055,-0.302732,0.00209146,0.0261483,-0.0363826,-0,0,0.0037786,-0.00209146,-0.0261483,-1.175,-0.62664,0.00796583,-0.417211,1.06762,0.00167472,-16.5175,-0.440978,-0.00964055,-0.315756,0.00209146,0.0261483,-0.0390203,-0.21641,-0.173454,0.0153001,-0.0304304,0.000196053,0.000847583,0,0,True,True
0.16,-0,0,-0.00136761,-0.00222407,-0.0268926,0.561562,-0.626599,0.00827566,-0.67246,1.06763,0.00172679,-15.4237,-0.441027,-0.0100024,-0.298566,0.00222407,0.0268926,-0.0363059,-0,0,0.00372669,-0.00222407,-0.0268926,-1.16604,-0.626599,0.00827566,-0.419429,1.06763,0.00172679,-16.5043,-0.441027,-0.0100024,-0.311048,0.00222407,0.0268926,-0.0388822,-0.213685,-0.170816,0.0156665,-0.0313654,0.000214617,0.000901318,0,0,True,True
0.165,-0,0,-0.00138571,-0.00236039,-0.027635,0.56943,-0.626557,0.00858377,-0.66946,1.06764,0.00177713,-15.433,-0.441078,-0.0103609,-0.294467,0.00236039,0.027635,-0.036253,-0,0,0.00367829,-0.00236039,-0.027635,-1.15718,-0.626557,0.00858377,-0.421638,1.06764,0.00177713,-16.4913,-0.441078,-0.0103609,-0.306426,0.00236039,0.027635,-0.0387708,-0.211016,-0.168208,0.0160337,-0.0322961,0.00023387,0.000956559,0,0,True,True
0.17,-0,0,-0.00140398,-0.00250042,-0.0283761,0.577234,-0.626514,0.0088904,-0.666544,1.06764,0.00182578,-15.4422,-0.441131,-0.0107162,-0.290435,0.00250042,0.0283761,-0.0362237,-0,0,0.00363336,-0.00250042,-0.0283761,-1.14842,-0.626514,0.0088904,-0.423838,1.06764,0.00182578,-16.4787,-0.441131,-0.0107162,-0.301893,0.00250042,0.0283761,-0.038686,-0.208405,-0.16563,0.0164022,-0.0332232,0.000253808,0.0010133,0,0,True,True
0.175,-0,0,-0.00142248,-0.00264415,-0.0291163,0.584971,-0.626468,0.00919577,-0.663715,1.06765,0.00187274,-15.4512,-0.441185,-0.0110685,-0.286473,0.00264415,0.0291163,-0.0362184,-0,0,0.00359189,-0.00264415,-0.0291163,-1.13977,-0.626468,0.00919577,-0.426029,1.06765,0.00187274,-16.4662,-0.441185,-0.0110685,-0.29745,0.00264415,0.0291163,-0.038628,-0.205852,-0.163083,0.016772,-0.0341473,0.000274424,0.00107154,0,0,True,True
0.18,-0,0,-0.00144131,-0.00279158,-0.0298561,0.592638,-0.626422,0.00950014,-0.660975,1.06766,0.00191804,-15.4601,-0.441241,-0.0114182,-0.282586,0.00279158,0.0298561,-0.0362376,-0,0,0.00355389,-0.00279158,-0.0298561,-1.13121,-0.626422,0.00950014,-0.428208,1.06766,0.00191804,-16.4541,-0.441241,-0.0114182,-0.293101,0.00279158,0.0298561,-0.038597,-0.203362,-0.16057,0.0171435,-0.035069,0.000295715,0.00113129,0,0,True,True
0.185,-0,0,-0.00146049,-0.00294271,-0.0305961,0.600222,-0.626373,0.00980376,-0.658329,1.06767,0.00196169,-15.4688,-0.441299,-0.0117654,-0.278779,0.00294271,0.0305961,-0.036282,-0,0,0.00351942,-0.00294271,-0.0305961,-1.12278,-0.626373,0.00980376,-0.430374,1.06767,0.00196169,-16.4423,-0.441299,-0.0117654,-0.288852,0.00294271,0.0305961,-0.0385942,-0.200938,-0.158094,0.0175168,-0.0359891,0.000317677,0.00119253,0,0,True,True
0.19,-0,0,-0.00148006,-0.00309754,-0.0313368,0.607712,-0.626324,0.0101069,-0.655783,1.06768,0.00200371,-15.4773,-0.441359,-0.0121106,-0.275053,0.00309754,0.0313368,-0.0363528,-0,0,0.00348845,-0.00309754,-0.0313368,-1.11447,-0.626324,0.0101069,-0.432522,1.06768,0.00200371,-16.4308,-0.441359,-0.0121106,-0.284704,0.00309754,0.0313368,-0.0386207,-0.198581,-0.155655,0.0178922,-0.0369082,0.000340306,0.00125526,0,0,True,True
0.195,-0,0,-0.0015,-0.00325608,-0.0320788,0.615106,-0.626272,0.0104098,-0.653334,1.06769,0.00204411,-15.4856,-0.44142,-0.0124539,-0.271402,0.00325608,0.0320788,-0.0364503,-0,0,0.00346083,-0.00325608,-0.0320788,-1.10629,-0.626272,0.0104098,-0.434648,1.06769,0.00204411,-16.4196,-0.44142,-0.0124539,-0.280649,0.00325608,0.0320788,-0.0386765,-0.196289,-0.153248,0.0182701,-0.037827,0.0003636,0.00131951,0,0,True,True
0.2,-0,0,-0.00152038,-0.00341833,-0.0328226,0.622424,-0.62622,0.0107126,-0.650973,1.0677,0.00208291,-15.4938,-0.441483,-0.0127956,-0.267812,0.00341833,0.0328226,-0.0365726,-0,0,0.00343621,-0.00341833,-0.0328226,-1.09822,-0.62622,0.0107126,-0.436759,1.0677,0.00208291,-16.4087,-0.441483,-0.0127956,-0.276671,0.00341833,0.0328226,-0.0387595,-0.194049,-0.150867,0.0186506,-0.0387463,0.000387557,0.00138525,0,0,True,True
