iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
3736,2497.8,7706,2.79,0.39,0.02747,0.01678,-0.00775,4.04316,0.01569,8e-05,0.38321,0.67405,0.28592,-0.01733,-0.02111,-0.00744,-0.00183,-0.03219,-0.00337,-0.02882,-0.01971,-0.0484,-0.00086,0.11896,-0.01645,0.25416,-0.01664,-0.01432,-0.01148,-0.00179,15.86092,0
3737,2501.0,7634,2.81,0.41,0.02704,0.02096,-0.00729,4.0535,0.01485,3e-05,0.38347,0.55075,0.2308,-0.01802,-0.01749,-0.00654,-0.00257,-0.02662,-0.00328,-0.02543,-0.01636,-0.04,-0.00236,0.09766,-0.01304,0.20717,-0.01368,-0.01372,-0.05841,-0.03,13.022,0
3738,2504.4,7317,2.83,0.53,0.02722,0.00782,-0.00768,4.05922,0.01404,0.00017,0.38363,0.5379,0.22947,-0.01423,-0.0158,-0.00555,-0.00122,-0.02421,-0.00234,-0.02037,-0.01553,-0.03848,-0.00433,0.09397,-0.01206,0.19883,-0.01506,-0.00858,-0.0413,-0.02667,12.53,0
3739,2507.6,7726,2.73,0.45,0.02518,0.09664,-0.0084,4.06654,0.01279,8e-05,0.38395,0.7359,0.30851,-0.01947,-0.02282,-0.00846,-0.002,-0.03517,-0.00415,-0.03181,-0.02166,-0.05344,-0.00179,0.12995,-0.01948,0.27739,-0.01761,-0.0159,-0.01534,-0.01176,17.32667,0
3740,2510.4,8586,2.44,0.43,0.02164,0.03601,-0.00945,4.08142,0.01613,3e-05,0.38446,0.66371,0.28088,-0.01987,-0.02068,-0.00722,-0.00209,-0.03152,-0.00325,-0.02844,-0.01936,-0.0481,-0.00121,0.1182,-0.01677,0.25208,-0.01782,-0.01426,-0.05025,-0.01765,15.7598,0
3741,2513.6,7738,2.69,0.49,0.02252,0.04553,-0.00582,4.09051,0.01237,2e-05,0.38461,0.5919,0.2521,-0.01786,-0.01889,-0.00749,-0.00195,-0.02792,-0.00329,-0.02413,-0.01666,-0.04316,-0.00268,0.10525,-0.01506,0.22274,-0.01553,-0.01222,-0.01764,-0.04326,14.03363,0
3742,2516.8,7623,2.79,0.43,0.02538,0.0137,-0.00673,4.09636,0.01114,0.00011,0.38483,0.69788,0.29723,-0.02458,-0.02171,-0.0087,-0.00245,-0.03375,-0.00424,-0.02927,-0.02029,-0.05131,-0.0031,0.12483,-0.01835,0.26385,-0.01961,-0.01427,-0.06924,-0.03492,16.64365,0
3743,2520.1,7436,2.83,0.47,0.02588,0.01325,-0.00445,4.1047,0.01508,3e-05,0.38496,0.61687,0.26184,-0.02042,-0.02017,-0.00774,-0.00209,-0.02954,-0.00371,-0.02698,-0.01883,-0.04535,-0.00641,0.10973,-0.01704,0.23295,-0.01628,-0.01384,-0.03786,-0.04815,14.63111,0
3744,2523.4,7489,2.82,0.47,0.02714,0.02132,-0.00729,4.10807,0.01201,0.00011,0.38516,0.73149,0.31127,-0.01908,-0.02165,-0.00802,-0.00149,-0.03375,-0.00368,-0.02938,-0.02187,-0.05263,-0.00232,0.1286,-0.01753,0.27285,-0.02003,-0.01358,-0.0552,-0.00833,17.1462,0
3745,2526.7,7513,2.81,0.46,0.02739,0.00693,-0.00701,4.11735,0.01458,0.00011,0.38527,0.75361,0.32176,-0.02192,-0.02306,-0.00827,-0.00191,-0.03553,-0.00399,-0.03089,-0.02186,-0.05497,-0.0038,0.13364,-0.01827,0.28271,-0.02034,-0.01488,-0.06997,-0.01875,17.81813,0
3746,2530.0,7422,2.81,0.5,0.02731,0.00285,-0.00743,4.11503,0.01269,8e-05,0.38501,0.58349,0.24661,-0.01855,-0.01844,-0.00746,-0.00151,-0.02686,-0.00308,-0.02336,-0.01716,-0.04193,-0.0025,0.10263,-0.01382,0.21626,-0.01732,-0.01037,-0.11125,-0.02692,13.68372,0
3747,2533.2,7700,2.8,0.39,0.02792,0.00694,-0.00733,4.10996,0.01392,0.00017,0.38477,0.64728,0.27394,-0.01738,-0.01854,-0.00698,-0.00159,-0.02983,-0.00282,-0.02543,-0.01839,-0.04643,-0.00119,0.11349,-0.01676,0.24204,-0.0173,-0.01219,-0.03863,0.0,15.13152,0
3748,2536.4,7621,2.83,0.4,0.02781,0.01962,-0.00442,4.11034,0.01962,2e-05,0.38476,0.72009,0.30287,-0.01766,-0.02121,-0.00758,-0.00106,-0.03201,-0.00314,-0.02722,-0.02082,-0.05149,-0.00069,0.1262,-0.01719,0.26743,-0.02037,-0.01156,-0.03252,-0.00417,16.82688,0
3749,2539.6,7656,2.81,0.4,0.02741,0.07422,-0.00777,4.11494,0.01187,0.00011,0.38506,0.6838,0.28965,-0.01919,-0.02126,-0.0081,-0.00206,-0.03274,-0.00354,-0.02963,-0.02076,-0.05059,-0.00204,0.12206,-0.01623,0.25896,-0.01735,-0.01478,-0.03287,-0.01765,16.27402,0
3750,2542.6,8372,2.5,0.44,0.02162,0.07063,-0.00817,4.12415,0.01469,3e-05,0.38523,0.75134,0.31576,-0.0194,-0.02234,-0.00792,-0.00175,-0.03526,-0.00391,-0.03051,-0.02217,-0.05425,-0.00185,0.132,-0.0176,0.2798,-0.01989,-0.0149,-0.05408,-0.00526,17.60009,0
3751,2545.6,8201,2.54,0.45,0.02105,0.04941,-0.01005,4.12937,0.0146,3e-05,0.38549,0.70485,0.29742,-0.02193,-0.02314,-0.00859,-0.00219,-0.03353,-0.00355,-0.03042,-0.02174,-0.05176,-0.0025,0.12564,-0.01889,0.26711,-0.01813,-0.01416,-0.02535,-0.05083,16.75217,0
3752,2548.7,7704,2.73,0.46,0.02352,0.03368,-0.00999,4.1413,0.01345,8e-05,0.38596,0.58744,0.25526,-0.02103,-0.01974,-0.00898,-0.00256,-0.02897,-0.00339,-0.02544,-0.01763,-0.04397,-0.00316,0.10681,-0.01667,0.2245,-0.01693,-0.01314,-0.02994,-0.06111,14.24135,0
3753,2551.9,7697,2.74,0.46,0.0246,0.01442,-0.00877,4.15486,0.01348,0.00011,0.38618,0.68096,0.28967,-0.02382,-0.02202,-0.00939,-0.00231,-0.03313,-0.00396,-0.0293,-0.02104,-0.05086,-0.00343,0.1219,-0.01908,0.2577,-0.01856,-0.01393,-0.04065,-0.04333,16.25383,0
3754,2555.2,7538,2.81,0.45,0.02677,0.01431,-0.00737,4.16281,0.01524,8e-05,0.38643,0.65295,0.27412,-0.01947,-0.02053,-0.00793,-0.00206,-0.03166,-0.00373,-0.02945,-0.02078,-0.04872,-0.00181,0.11692,-0.0161,0.24784,-0.01651,-0.01454,-0.03651,-0.02353,15.5898,0
3755,2558.4,7767,2.75,0.41,0.027,0.00793,-0.00791,4.1701,0.01505,8e-05,0.38656,0.59068,0.25102,-0.01733,-0.01919,-0.00679,-0.0016,-0.02848,-0.00348,-0.02624,-0.01858,-0.04345,-0.00274,0.10556,-0.01582,0.22475,-0.01587,-0.01224,-0.02669,-0.02143,14.075,0
3756,2561.6,7665,2.78,0.42,0.02756,0.01082,-0.0078,4.17282,0.01474,0.00017,0.38672,0.70522,0.29958,-0.02059,-0.02195,-0.00788,-0.00192,-0.03429,-0.0043,-0.03002,-0.02161,-0.05216,-0.00143,0.12605,-0.01859,0.26785,-0.01901,-0.01507,-0.03723,-0.00417,16.80646,0
3757,2564.8,7603,2.78,0.45,0.02759,0.01055,-0.00532,4.17888,0.01296,5e-05,0.38682,0.804,0.33336,-0.01998,-0.02486,-0.00856,-0.0017,-0.0377,-0.0039,-0.03392,-0.02464,-0.05833,-0.00197,0.14024,-0.02063,0.29947,-0.02091,-0.0147,-0.04424,-0.00833,18.69833,0
3758,2568.0,7726,2.77,0.41,0.02764,0.00347,-0.0103,4.17968,0.01257,0.00017,0.38671,0.6995,0.2938,-0.01809,-0.02181,-0.00768,-0.00174,-0.03295,-0.00353,-0.03018,-0.0212,-0.05107,-0.0011,0.12335,-0.01611,0.26258,-0.01698,-0.01506,-0.04832,-0.00588,16.44667,0
3759,2571.2,7637,2.78,0.44,0.02766,0.00218,-0.00981,4.16725,0.01514,0.00017,0.38607,0.58804,0.24446,-0.01621,-0.01766,-0.00603,-0.00136,-0.02669,-0.00274,-0.02417,-0.01851,-0.04251,-0.00099,0.10294,-0.01507,0.21812,-0.01623,-0.0101,-0.04256,-0.01667,13.725,0
3760,2574.3,7833,2.65,0.48,0.02427,0.07522,-0.01031,4.15715,0.01577,0.00011,0.38618,0.76889,0.31988,-0.01996,-0.02283,-0.00802,-0.0016,-0.03562,-0.00356,-0.03077,-0.02165,-0.05548,-0.00095,0.13349,-0.01743,0.28447,-0.01883,-0.01506,-0.05113,0.0,17.79889,0
3761,2577.3,8237,2.51,0.47,0.0224,0.03313,-0.00901,4.16565,0.01269,8e-05,0.38644,0.73858,0.31302,-0.01837,-0.02118,-0.00733,-0.0015,-0.03406,-0.00401,-0.02923,-0.02215,-0.05333,-0.00151,0.12959,-0.0171,0.27481,-0.02013,-0.01233,-0.05093,-0.00417,17.27917,0
3762,2580.6,7584,2.7,0.54,0.02321,0.03014,-0.00863,4.17297,0.014,5e-05,0.38664,0.68802,0.29068,-0.01949,-0.02154,-0.00833,-0.00216,-0.03245,-0.00362,-0.02829,-0.0205,-0.05027,-0.00249,0.12217,-0.01852,0.2589,-0.0189,-0.01341,-0.04558,-0.0447,16.28883,0
3763,2583.8,7659,2.8,0.41,0.02546,0.03249,-0.00716,4.1819,0.01908,1e-05,0.38689,0.64236,0.2739,-0.01759,-0.01954,-0.00715,-0.0022,-0.03109,-0.00359,-0.02739,-0.01939,-0.0477,-0.00295,0.11473,-0.01589,0.24365,-0.01639,-0.01409,-0.04248,-0.02857,15.29698,0
3764,2587.0,7647,2.77,0.44,0.02571,0.02218,-0.00681,4.1869,0.01033,8e-05,0.3871,0.66357,0.27663,-0.01906,-0.02061,-0.00814,-0.00211,-0.03175,-0.00386,-0.02803,-0.02011,-0.04816,-0.00315,0.11718,-0.018,0.24831,-0.01794,-0.01318,-0.05038,-0.02863,15.62359,0
3765,2590.2,7762,2.74,0.43,0.02671,0.0141,-0.00722,4.19573,0.0141,5e-05,0.38731,0.62881,0.2643,-0.0183,-0.02066,-0.00735,-0.00182,-0.03077,-0.00345,-0.02794,-0.0194,-0.04615,-0.00448,0.11175,-0.01788,0.23839,-0.01591,-0.01405,-0.02616,-0.02708,14.9,0
3766,2593.4,7688,2.76,0.44,0.02627,0.01537,-0.00548,4.20128,0.01328,3e-05,0.38743,0.60223,0.25032,-0.01854,-0.0193,-0.00726,-0.00236,-0.02953,-0.00372,-0.02771,-0.0186,-0.04425,-0.00263,0.10698,-0.01617,0.22813,-0.0154,-0.01459,-0.01708,-0.0315,14.26377,0
3767,2596.6,7600,2.78,0.45,0.02731,0.01554,-0.00622,4.20591,0.01034,0.00011,0.38767,0.69252,0.2945,-0.02036,-0.02227,-0.00802,-0.00152,-0.03304,-0.00408,-0.02944,-0.02159,-0.05182,-0.00277,0.12415,-0.01736,0.26219,-0.01884,-0.01411,-0.06176,-0.01176,16.55294,0
3768,2599.8,7732,2.77,0.41,0.02725,0.0026,-0.00813,4.21031,0.0149,0.00011,0.38742,0.66239,0.28233,-0.0232,-0.02302,-0.00879,-0.00183,-0.03296,-0.00445,-0.02937,-0.02112,-0.05006,-0.00491,0.11983,-0.02074,0.25183,-0.01818,-0.0142,-0.04756,-0.02941,15.97706,0
3769,2603.0,7693,2.77,0.43,0.02779,0.01012,-0.00539,4.20057,0.0148,0.00011,0.38739,0.74967,0.31716,-0.0206,-0.02252,-0.00826,-0.00167,-0.03497,-0.0038,-0.02991,-0.02222,-0.05475,-0.00134,0.13336,-0.01773,0.28169,-0.02169,-0.01296,-0.10897,-0.00909,17.78091,0
3770,2606.2,7577,2.78,0.46,0.02683,0.08272,-0.00985,4.21007,0.01521,0.00011,0.38785,0.70842,0.29385,-0.01876,-0.02124,-0.00747,-0.00216,-0.03311,-0.00378,-0.02858,-0.02048,-0.05146,-0.0034,0.12384,-0.01613,0.26246,-0.01829,-0.01383,-0.05148,-0.01538,16.51154,0
3771,2609.1,8436,2.47,0.44,0.02232,0.04778,-0.00973,4.22548,0.01528,3e-05,0.3881,0.63776,0.26924,-0.01685,-0.01928,-0.0071,-0.00163,-0.0307,-0.00361,-0.02701,-0.01886,-0.04741,-0.00121,0.11399,-0.01547,0.24168,-0.01638,-0.01315,-0.02936,0.0,15.19917,0
3772,2612.2,8001,2.62,0.45,0.0227,0.01982,-0.00934,4.23201,0.01371,5e-05,0.38832,0.72078,0.30119,-0.02074,-0.02261,-0.00855,-0.00232,-0.03377,-0.00368,-0.02996,-0.0212,-0.05287,-0.00303,0.12692,-0.01895,0.26969,-0.01739,-0.01414,-0.02712,-0.03533,16.92267,0
3773,2615.4,7761,2.76,0.4,0.02513,0.02159,-0.00901,4.23826,0.0132,5e-05,0.38846,0.73463,0.31469,-0.02375,-0.02297,-0.00946,-0.00231,-0.03544,-0.00443,-0.03129,-0.0222,-0.05471,-0.00263,0.13155,-0.02015,0.2779,-0.02026,-0.01444,-0.0446,-0.02361,17.54017,0
3774,2618.5,7697,2.77,0.42,0.02578,0.03018,-0.00737,4.24627,0.01424,8e-05,0.38878,0.57053,0.24007,-0.01675,-0.01862,-0.00692,-0.00168,-0.02677,-0.0033,-0.02349,-0.01691,-0.04219,-0.00586,0.10071,-0.01525,0.21421,-0.01482,-0.01094,-0.026,-0.04912,13.42807,0
3775,2621.8,7605,2.77,0.46,0.0265,0.01066,-0.00826,4.26128,0.01564,5e-05,0.38918,0.62053,0.26017,-0.01875,-0.01887,-0.00701,-0.00224,-0.03004,-0.00388,-0.02697,-0.01908,-0.04656,-0.0045,0.11091,-0.01534,0.23429,-0.01598,-0.01438,-0.01832,-0.03333,14.78867,0
3776,2625.0,7741,2.79,0.39,0.02668,0.01442,-0.00663,4.27004,0.01353,0.00011,0.3894,0.65443,0.27458,-0.01948,-0.02113,-0.00716,-0.0019,-0.03138,-0.00364,-0.02792,-0.01981,-0.04814,-0.00324,0.1158,-0.01705,0.24502,-0.01604,-0.01484,-0.02797,-0.01667,15.44046,0
3777,2628.1,7707,2.78,0.41,0.02691,0.02762,-0.00752,4.28014,0.01437,8e-05,0.38972,0.66557,0.28303,-0.02207,-0.0224,-0.00856,-0.00299,-0.03254,-0.00458,-0.02834,-0.02032,-0.05027,-0.00752,0.11953,-0.02196,0.25135,-0.01853,-0.01389,-0.02646,-0.0375,15.93792,0
3778,2631.4,7572,2.84,0.41,0.02692,0.01012,-0.00868,4.28958,0.01442,0.00017,0.39008,0.64675,0.26948,-0.01947,-0.02056,-0.00711,-0.00183,-0.03082,-0.00391,-0.02539,-0.01884,-0.04732,-0.00725,0.11355,-0.01636,0.2385,-0.01734,-0.01271,-0.03043,-0.03684,15.13982,0
3779,2634.7,7525,2.8,0.46,0.0272,0.02059,-0.00252,4.29706,0.02199,1e-05,0.39023,0.68899,0.29381,-0.02004,-0.02222,-0.0084,-0.00178,-0.03296,-0.00378,-0.03006,-0.02159,-0.05128,-0.00265,0.12333,-0.01865,0.26137,-0.01682,-0.01383,-0.01438,-0.0193,16.44456,0
3780,2638.0,7408,2.82,0.5,0.02702,0.01656,-0.0059,4.29995,0.00999,8e-05,0.39037,0.69151,0.28836,-0.0188,-0.02092,-0.00798,-0.0021,-0.03247,-0.00355,-0.02843,-0.02063,-0.05081,-0.00215,0.12166,-0.0167,0.25804,-0.01738,-0.01396,-0.0277,-0.02333,16.222,0
3781,2641.1,7973,2.62,0.46,0.02304,0.10442,-0.0103,4.30935,0.01402,0.00017,0.39081,0.68574,0.28926,-0.01991,-0.021,-0.00753,-0.00187,-0.03267,-0.00409,-0.02791,-0.02034,-0.0508,-0.0031,0.12188,-0.01774,0.25609,-0.01805,-0.01385,-0.03533,-0.01538,16.25128,0
3782,2644.0,8477,2.52,0.38,0.02091,0.06092,-0.00461,4.32396,0.02129,1e-05,0.39103,0.63424,0.26738,-0.02177,-0.02194,-0.00804,-0.00234,-0.03171,-0.00411,-0.02831,-0.01918,-0.0482,-0.00307,0.11438,-0.02008,0.24076,-0.01648,-0.01457,-0.02007,-0.03509,15.25044,0
3783,2647.1,7760,2.73,0.43,0.02157,0.03294,-0.00779,4.32731,0.01044,8e-05,0.39118,0.52004,0.22023,-0.02012,-0.01874,-0.00853,-0.00292,-0.02656,-0.00354,-0.0249,-0.01667,-0.04037,-0.00401,0.09518,-0.0177,0.19953,-0.01376,-0.01309,-0.02057,-0.08712,12.69053,0
3784,2650.3,7678,2.77,0.43,0.02385,0.03065,-0.00776,4.33547,0.01402,8e-05,0.39146,0.53911,0.22815,-0.02247,-0.01807,-0.00765,-0.0031,-0.02712,-0.00405,-0.02476,-0.01675,-0.04123,-0.00804,0.0974,-0.01629,0.20285,-0.01597,-0.01441,-0.04065,-0.08167,12.98683,0
3785,2653.6,7601,2.79,0.44,0.02581,0.01696,-0.0071,4.34745,0.01579,3e-05,0.39177,0.6057,0.25147,-0.01725,-0.01944,-0.00739,-0.00194,-0.02834,-0.00332,-0.02434,-0.0183,-0.0447,-0.00412,0.10721,-0.0171,0.22571,-0.01737,-0.01066,-0.02068,-0.04412,14.2952,0
3786,2656.8,7483,2.83,0.45,0.02654,0.01653,-0.00829,4.35719,0.01392,0.00011,0.39217,0.70743,0.29532,-0.01903,-0.02215,-0.00817,-0.00186,-0.03356,-0.00398,-0.03002,-0.02203,-0.05313,-0.00421,0.1256,-0.01888,0.26663,-0.01811,-0.01448,-0.03574,-0.03111,16.74711,0
3787,2660.2,7408,2.82,0.5,0.0269,0.00721,-0.00655,4.37079,0.01304,0.00017,0.39252,0.67115,0.28377,-0.0187,-0.0201,-0.00796,-0.00208,-0.03144,-0.00365,-0.0274,-0.02002,-0.04939,-0.00332,0.11846,-0.01641,0.24939,-0.01843,-0.01237,-0.07622,-0.025,15.79528,0
3788,2663.4,7474,2.83,0.46,0.02724,0.00489,-0.00726,4.37584,0.01478,0.00011,0.39244,0.70418,0.29203,-0.01889,-0.02208,-0.00848,-0.00209,-0.03337,-0.00375,-0.02976,-0.02102,-0.052,-0.00164,0.12484,-0.01784,0.26455,-0.01745,-0.01447,-0.03672,-0.025,16.645,0
3789,2666.8,7437,2.8,0.51,0.02771,0.00642,-0.00661,4.37223,0.01396,0.00011,0.39248,0.67141,0.27804,-0.01711,-0.01991,-0.00718,-0.0015,-0.03131,-0.0037,-0.02909,-0.02121,-0.04999,-0.00185,0.11806,-0.01516,0.24908,-0.01727,-0.013,-0.03721,0.0,15.74121,0
3790,2669.9,7692,2.81,0.38,0.0278,0.0038,-0.00571,4.37402,0.01485,0.00011,0.39242,0.71923,0.29905,-0.01775,-0.02075,-0.0077,-0.00158,-0.03292,-0.00346,-0.02884,-0.02093,-0.05244,-0.00133,0.12541,-0.01754,0.267,-0.01759,-0.01315,-0.02583,-0.00667,16.72076,0
3791,2673.2,7634,2.79,0.43,0.02542,0.09599,-0.00977,4.38068,0.01506,0.00017,0.39301,0.73256,0.3093,-0.02031,-0.02385,-0.00839,-0.00199,-0.03577,-0.0043,-0.03235,-0.02251,-0.05507,-0.00312,0.13086,-0.01816,0.27835,-0.01754,-0.01654,-0.01113,-0.00526,17.44772,0
3792,2675.9,8888,2.38,0.39,0.02138,0.10103,-0.01154,4.40696,0.01484,8e-05,0.39361,0.68357,0.28196,-0.01641,-0.02109,-0.00705,-0.0019,-0.03217,-0.00401,-0.02798,-0.01966,-0.05004,-0.00407,0.11941,-0.0161,0.2531,-0.01742,-0.0142,-0.0416,-0.02353,15.92147,0
3793,2679.0,7891,2.66,0.46,0.01972,0.03521,-0.00976,4.42102,0.0153,8e-05,0.39398,0.64317,0.27011,-0.0191,-0.02006,-0.00863,-0.00244,-0.03096,-0.00387,-0.0268,-0.01911,-0.0483,-0.00302,0.11426,-0.0181,0.23948,-0.01682,-0.01302,-0.02752,-0.06667,15.23418,0
3794,2682.3,7491,2.76,0.52,0.02382,0.02629,-0.00831,4.43097,0.01457,3e-05,0.39422,0.57592,0.24,-0.02595,-0.01963,-0.00864,-0.00276,-0.02879,-0.00378,-0.02632,-0.01835,-0.04406,-0.005,0.104,-0.01883,0.21684,-0.01535,-0.01383,-0.04362,-0.04545,13.86682,0
3795,2685.5,7778,2.7,0.46,0.02574,0.01669,-0.00823,4.43968,0.01479,3e-05,0.39455,0.71512,0.3004,-0.02143,-0.02283,-0.00946,-0.00185,-0.03419,-0.004,-0.03057,-0.02176,-0.05324,-0.00296,0.12732,-0.01988,0.26913,-0.01854,-0.01361,-0.05952,-0.01984,16.97587,0
3796,2688.6,7782,2.7,0.45,0.02614,0.02007,-0.00806,4.44843,0.01035,0.00011,0.39488,0.70151,0.29112,-0.02752,-0.02289,-0.00903,-0.00238,-0.03455,-0.00452,-0.03262,-0.02249,-0.05363,-0.00537,0.12518,-0.02076,0.2637,-0.01771,-0.01699,-0.03044,-0.01961,16.6902,0
3797,2691.9,7486,2.74,0.55,0.02621,0.01932,-0.007,4.46012,0.01923,1e-05,0.39517,0.61795,0.25721,-0.02057,-0.01886,-0.00736,-0.00221,-0.03055,-0.00404,-0.0272,-0.01869,-0.04695,-0.00413,0.11048,-0.0171,0.23182,-0.01559,-0.01479,-0.02903,-0.02544,14.73044,0
3798,2695.1,7715,2.76,0.43,0.02651,0.01972,-0.00619,4.46481,0.01067,0.00011,0.39533,0.61018,0.25255,-0.01913,-0.01927,-0.00734,-0.00231,-0.03008,-0.00382,-0.02824,-0.01934,-0.04627,-0.00438,0.10812,-0.01647,0.22845,-0.01518,-0.01463,-0.02789,-0.03333,14.41627,0
3799,2698.3,7618,2.8,0.42,0.02669,0.01049,-0.00631,4.46985,0.01368,0.00011,0.3954,0.56275,0.23634,-0.01686,-0.01741,-0.00657,-0.00201,-0.02799,-0.00351,-0.02515,-0.01726,-0.04311,-0.00338,0.10068,-0.01629,0.21177,-0.01521,-0.01247,-0.03554,-0.02976,13.42405,0
3800,2701.7,7307,2.82,0.55,0.02717,0.00824,-0.00672,4.46983,0.01558,5e-05,0.39533,0.78576,0.32632,-0.02074,-0.02425,-0.00864,-0.00218,-0.03734,-0.00395,-0.03353,-0.02341,-0.05761,-0.00237,0.13804,-0.02121,0.29332,-0.01904,-0.01661,-0.0232,-0.0119,18.405,0
3801,2705.1,7273,2.88,0.49,0.02723,0.00699,-0.00748,4.46927,0.01225,8e-05,0.39526,0.67429,0.2773,-0.02226,-0.02157,-0.00834,-0.00239,-0.03367,-0.00483,-0.02953,-0.02019,-0.05056,-0.0055,0.12028,-0.02102,0.25337,-0.01674,-0.01512,-0.03792,-0.02857,16.03738,0
3802,2708.1,8345,2.49,0.46,0.02173,0.10219,-0.00932,4.46972,0.01427,5e-05,0.39541,0.57936,0.23828,-0.01492,-0.01763,-0.0061,-0.00164,-0.02812,-0.00306,-0.02584,-0.01804,-0.04369,-0.00161,0.10198,-0.0145,0.21691,-0.01376,-0.01244,-0.02602,-0.0119,13.5969,0
3803,2711.1,8135,2.54,0.48,0.02097,0.0575,-0.01001,4.48055,0.01536,3e-05,0.39579,0.63333,0.26098,-0.01871,-0.01978,-0.00748,-0.00185,-0.03011,-0.00388,-0.02703,-0.01994,-0.04799,-0.00315,0.11251,-0.01731,0.23598,-0.01677,-0.0122,-0.04021,-0.03167,15.00173,0
3804,2714.3,7570,2.71,0.54,0.02318,0.03662,-0.00702,4.49012,0.01707,1e-05,0.39599,0.63302,0.26536,-0.01881,-0.0193,-0.00823,-0.00243,-0.03124,-0.00369,-0.0276,-0.01949,-0.0485,-0.00275,0.11377,-0.01744,0.23885,-0.01607,-0.01332,-0.04794,-0.05288,15.16988,0
3805,2717.5,7749,2.73,0.44,0.02475,0.01526,-0.00819,4.49519,0.01059,8e-05,0.39618,0.62985,0.26615,-0.0205,-0.021,-0.0096,-0.0025,-0.03078,-0.00382,-0.02744,-0.01997,-0.04819,-0.00441,0.11445,-0.01903,0.23799,-0.01881,-0.01252,-0.0275,-0.06078,15.2601,0
3806,2720.9,7146,2.92,0.52,0.02577,0.01701,-0.0055,4.50168,0.0171,1e-05,0.39633,0.64514,0.27027,-0.02253,-0.01972,-0.0082,-0.00267,-0.03131,-0.00392,-0.02829,-0.01965,-0.04899,-0.00385,0.1152,-0.01798,0.24061,-0.01711,-0.01335,-0.03493,-0.04074,15.36019,0
3807,2724.2,7603,2.79,0.44,0.02627,0.02106,-0.00626,4.50525,0.01044,8e-05,0.39648,0.69597,0.2917,-0.02593,-0.02176,-0.00874,-0.00261,-0.03511,-0.00445,-0.03259,-0.02247,-0.05389,-0.00515,0.12542,-0.01979,0.26313,-0.01842,-0.01678,-0.05019,-0.01759,16.7225,0
3808,2727.7,6906,3.01,0.55,0.02651,0.01753,-0.0054,4.51264,0.01568,2e-05,0.39666,0.59798,0.25154,-0.01847,-0.01878,-0.00724,-0.00184,-0.02873,-0.00343,-0.02643,-0.01913,-0.0461,-0.00353,0.10732,-0.01642,0.2258,-0.01637,-0.01356,-0.01472,-0.02708,14.30958,0
3809,2731.0,7525,2.88,0.39,0.02678,0.02077,-0.00709,4.51834,0.01164,0.00011,0.39699,0.65792,0.27402,-0.01841,-0.02006,-0.00726,-0.00239,-0.0325,-0.00385,-0.02796,-0.02006,-0.04986,-0.00281,0.1175,-0.0185,0.24852,-0.01739,-0.0141,-0.02091,-0.01569,15.66647,0
3810,2734.3,7385,2.84,0.49,0.02656,0.00772,-0.00727,4.53083,0.01563,3e-05,0.39727,0.5565,0.23181,-0.01688,-0.01705,-0.00682,-0.00279,-0.02871,-0.00394,-0.02621,-0.01737,-0.04304,-0.00383,0.10086,-0.01642,0.21057,-0.01435,-0.01529,-0.03235,-0.03571,13.44857,0
3811,2737.6,7600,2.8,0.43,0.02657,0.0059,-0.00834,4.52913,0.0133,0.00017,0.39704,0.51809,0.21576,-0.01842,-0.01686,-0.00745,-0.00243,-0.02512,-0.00335,-0.02274,-0.01574,-0.04005,-0.00898,0.09227,-0.01532,0.1917,-0.01542,-0.01272,-0.00585,-0.06429,12.30214,0
3812,2740.7,7779,2.75,0.41,0.02414,0.12555,-0.00761,4.52586,0.01403,0.00011,0.3972,0.70465,0.29129,-0.01865,-0.02098,-0.0076,-0.00188,-0.03431,-0.0037,-0.03047,-0.02115,-0.05321,-0.0016,0.1239,-0.01862,0.2643,-0.01707,-0.01422,-0.00735,-0.01538,16.52,0
3813,2743.5,8753,2.4,0.41,0.02059,0.05495,-0.00909,4.53771,0.01488,8e-05,0.39763,0.6207,0.25465,-0.01668,-0.01966,-0.00679,-0.00223,-0.02903,-0.00333,-0.02497,-0.01803,-0.04632,-0.00591,0.10892,-0.01572,0.22872,-0.01651,-0.01221,-0.05808,-0.04762,14.5231,0
3814,2746.6,7898,2.65,0.46,0.02232,0.01795,-0.00831,4.54776,0.01498,5e-05,0.3979,0.66894,0.27734,-0.02098,-0.0207,-0.00847,-0.00239,-0.03175,-0.00403,-0.02798,-0.02048,-0.05038,-0.00282,0.11839,-0.01863,0.24695,-0.01937,-0.01361,-0.05574,-0.04928,15.78543,0
3815,2749.7,7925,2.71,0.39,0.02598,0.02586,-0.00798,4.55449,0.01607,1e-05,0.39806,0.69872,0.29152,-0.0211,-0.02113,-0.00845,-0.00186,-0.0337,-0.00408,-0.02984,-0.02115,-0.05336,-0.00171,0.12406,-0.01786,0.26044,-0.01845,-0.01426,-0.03093,-0.01481,16.54196,0
