iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
2679,849.6,15836,1.25,0.3,0.03358,0.00093,-0.00495,-2.32745,0.01346,0.00011,0.23052,0.80947,0.4032,-0.02243,-0.01585,-0.00777,-0.0023,-0.02631,-0.0021,-0.02468,-0.01136,-0.02423,-0.0012,0.14275,-0.01798,0.31188,-0.01976,-0.01383,0.0,-0.06667,19.03333,0
2680,851.1,16411,1.22,0.27,0.03385,0.00034,-0.00724,-2.33349,0.01588,0.00011,0.23029,0.8905,0.44168,-0.01239,-0.01384,-0.00643,-0.00097,-0.02471,-0.00145,-0.02208,-0.01085,-0.02474,-0.00049,0.15,-0.01692,0.33108,-0.02502,-0.00903,-0.03781,0.0,20.0,0
2681,852.6,17002,1.17,0.27,0.03396,0.00041,-0.00399,-2.34455,0.01341,8e-05,0.23014,0.95205,0.44602,-0.00986,-0.01314,-0.00626,-0.00074,-0.02234,-0.00084,-0.01816,-0.0103,-0.02408,-0.00015,0.15,-0.01776,0.3357,-0.03036,-0.00765,0.0,0.0,20.0,0
2682,854.0,17507,1.14,0.26,0.03388,0.00023,-0.0056,-2.35675,0.01393,0.00017,0.22976,0.21297,0.1442,-0.0414,-0.01066,-0.01276,-0.00402,-0.01752,-0.00228,-0.01462,-0.00668,-0.01097,-0.00354,0.06255,-0.01629,0.1224,-0.01025,-0.00631,0.0,-0.2,8.34,0
2683,855.4,17385,1.14,0.28,0.02934,0.08953,-0.008,-2.36842,0.01604,5e-05,0.22981,0.92697,0.43976,-0.01026,-0.01434,-0.0078,-0.00082,-0.02354,-0.00092,-0.01898,-0.00977,-0.02352,-0.00024,0.15,-0.01582,0.33197,-0.03055,-0.00869,-0.01239,0.0,20.0,0
2684,856.8,17723,1.11,0.27,0.02856,0.03574,-0.00736,-2.35996,0.015,2e-05,0.22994,0.88322,0.43234,-0.01651,-0.01556,-0.00661,-0.00155,-0.02556,-0.00146,-0.02446,-0.01093,-0.02468,-0.00151,0.14831,-0.01481,0.32951,-0.02189,-0.01534,-0.0396,-0.02857,19.77429,0
2685,858.2,16927,1.18,0.27,0.02955,0.00652,-0.00727,-2.35482,0.01328,8e-05,0.23007,0.79857,0.38719,-0.01126,-0.0133,-0.00672,-0.00141,-0.02163,-0.00103,-0.01824,-0.00943,-0.02158,-0.00065,0.13281,-0.01465,0.29274,-0.02555,-0.00952,-0.03578,-0.03849,17.70777,0
2686,859.7,17234,1.16,0.27,0.03162,0.00343,-0.00507,-2.3479,0.01479,5e-05,0.23018,0.88855,0.43123,-0.01183,-0.01394,-0.00636,-0.00102,-0.02456,-0.00119,-0.0214,-0.01072,-0.02427,-0.00061,0.14798,-0.0154,0.32756,-0.02621,-0.01174,-0.03263,-0.00794,19.73024,0
2687,861.1,17155,1.16,0.27,0.03268,0.00316,-0.00618,-2.34074,0.01257,0.00011,0.23041,0.87573,0.42589,-0.01303,-0.01353,-0.00657,-0.00103,-0.0236,-0.00131,-0.01921,-0.01023,-0.02371,-0.00079,0.14555,-0.01543,0.32122,-0.02935,-0.00968,-0.04029,-0.01333,19.40667,0
2688,862.5,17127,1.14,0.3,0.03331,0.00054,-0.00592,-2.33144,0.01342,8e-05,0.23052,0.85271,0.41294,-0.01152,-0.01344,-0.00655,-0.00109,-0.02398,-0.00115,-0.02157,-0.0105,-0.02373,-0.00098,0.14255,-0.01435,0.31817,-0.02425,-0.01165,-0.04431,-0.02222,19.00667,0
2689,864.0,16840,1.17,0.29,0.03356,0.00047,-0.00404,-2.33196,0.01167,8e-05,0.23044,0.84238,0.40966,-0.01257,-0.01385,-0.00606,-0.00121,-0.02408,-0.00188,-0.02139,-0.0103,-0.02334,-0.00078,0.14134,-0.01556,0.31191,-0.02351,-0.01267,-0.01785,-0.02857,18.84571,0
2690,865.4,17058,1.17,0.27,0.03387,0.00028,-0.00519,-2.34257,0.01298,0.00011,0.23012,0.90796,0.44571,-0.00718,-0.01075,-0.00388,-0.00037,-0.02378,-0.00072,-0.01668,-0.00868,-0.02326,0.0,0.15,-0.0072,0.33282,-0.02982,-0.00949,-0.1202,0.0,20.0,0
2691,866.9,16968,1.18,0.27,0.03401,0.00034,-0.00648,-2.3603,0.01595,0.00017,0.22979,,,,,,,,,,,,,,,,,,,,,0
2692,868.3,17103,1.16,0.27,0.03407,0.00022,-0.00518,-2.37802,0.01596,0.00017,0.22949,,,,,,,,,,,,,,,,,,,,,0
2693,869.8,16552,1.21,0.27,0.03213,0.05814,-0.00718,-2.38556,0.01554,0.00011,0.22954,,,,,,,,,,,,,,,,,,,,,0
2694,871.2,17784,1.11,0.27,0.02756,0.05971,-0.00748,-2.37701,0.02029,1e-05,0.22967,,,,,,,,,,,,,,,,,,,,,0
2695,872.6,17195,1.16,0.27,0.02863,0.01358,-0.00649,-2.37243,0.01311,1e-05,0.22975,0.82876,0.40099,-0.01011,-0.01355,-0.00646,-0.0013,-0.02195,-0.00099,-0.01857,-0.00958,-0.0223,-0.00053,0.13716,-0.01557,0.3039,-0.02432,-0.00923,-0.00961,-0.02877,18.28779,0
2696,874.0,17724,1.12,0.26,0.0308,0.01112,-0.00621,-2.36693,0.01311,5e-05,0.22992,0.83005,0.4056,-0.01187,-0.01417,-0.00731,-0.00125,-0.02271,-0.00118,-0.0199,-0.01022,-0.02264,-0.00069,0.13915,-0.01491,0.30737,-0.02491,-0.01043,-0.01998,-0.02536,18.5529,0
2697,875.4,17435,1.14,0.27,0.03259,0.00214,-0.00661,-2.35333,0.01444,0.00011,0.23023,0.8825,0.43109,-0.01172,-0.01483,-0.00706,-0.00084,-0.02541,-0.00125,-0.02231,-0.01091,-0.02449,-0.00063,0.14843,-0.01524,0.32865,-0.02483,-0.01277,-0.02135,-0.00294,19.79059,0
2698,876.8,17392,1.16,0.26,0.03269,0.0013,-0.00576,-2.34168,0.01351,8e-05,0.23039,0.8284,0.40301,-0.01457,-0.01395,-0.00801,-0.00148,-0.02277,-0.00118,-0.01926,-0.01012,-0.02261,-0.00065,0.13931,-0.01475,0.30503,-0.0267,-0.00985,-0.05091,-0.03333,18.5751,0
2699,878.2,17757,1.11,0.27,0.03341,0.0004,-0.00583,-2.33937,0.01299,5e-05,0.23037,0.78409,0.38279,-0.01135,-0.01196,-0.00616,-0.00115,-0.02106,-0.00055,-0.01708,-0.0094,-0.0213,-0.00026,0.13048,-0.01339,0.2863,-0.02466,-0.00915,-0.01711,-0.02857,17.39714,0
2700,879.7,17116,1.17,0.26,0.03365,0.00033,-0.00907,-2.34863,0.01123,0.00011,0.23007,0.8807,0.42978,-0.01438,-0.01526,-0.00687,-0.00135,-0.02697,-0.00119,-0.02549,-0.01172,-0.0249,-0.00121,0.1496,-0.01828,0.33306,-0.02108,-0.01563,0.0,-0.03333,19.94667,0
2701,881.1,17361,1.14,0.27,0.0339,0.0004,-0.0055,-2.36966,0.01583,0.00011,0.22966,0.90236,0.43848,-0.01125,-0.01479,-0.00717,-0.00108,-0.02475,-0.00118,-0.02058,-0.00985,-0.02406,-0.00028,0.15,-0.01714,0.33066,-0.02741,-0.00839,-0.0413,0.0,20.0,0
2702,882.5,17114,1.16,0.27,0.03402,0.00024,-0.00829,-2.3888,0.0128,0.00017,0.22928,0.93345,0.44055,-0.00965,-0.01513,-0.00441,-0.00061,-0.02354,-0.00071,-0.02237,-0.01304,-0.02357,-0.00027,0.15,-0.01034,0.34056,-0.02775,-0.01028,-0.13519,0.0,20.0,0
2703,884.0,17020,1.17,0.27,0.03403,0.00022,-0.00745,-2.41322,0.01573,0.00017,0.22876,,,,,,,,,,,,,,,,,,,,,0
2704,885.4,17502,1.13,0.27,0.02781,0.11009,-0.00792,-2.42646,0.01654,8e-05,0.22879,,,,,,,,,,,,,,,,,,,,,0
2705,886.8,17427,1.12,0.29,0.02828,0.03591,-0.00877,-2.4198,0.01523,2e-05,0.2289,0.89268,0.4359,-0.01143,-0.01425,-0.0063,-0.0009,-0.02469,-0.00115,-0.02117,-0.0107,-0.02444,-0.00058,0.14809,-0.01363,0.33,-0.02627,-0.01105,-0.03686,-0.00833,19.745,0
2706,888.2,17059,1.16,0.28,0.02854,0.01108,-0.00727,-2.41322,0.01369,2e-05,0.22903,0.87495,0.42451,-0.01192,-0.01463,-0.00641,-0.00103,-0.02435,-0.00118,-0.02155,-0.0108,-0.02391,-0.00067,0.14561,-0.01486,0.32379,-0.02487,-0.01184,-0.03173,-0.01414,19.41409,0
2707,889.7,16862,1.18,0.28,0.0303,0.00351,-0.00655,-2.40783,0.01268,8e-05,0.22912,0.8766,0.42635,-0.01231,-0.01413,-0.00639,-0.00102,-0.02425,-0.00096,-0.02077,-0.0107,-0.0238,-0.00071,0.14624,-0.01575,0.32402,-0.0265,-0.01094,-0.03383,-0.01419,19.49876,0
2708,891.1,17046,1.18,0.26,0.03179,0.00187,-0.00722,-2.40237,0.01531,8e-05,0.2292,0.8404,0.41151,-0.01396,-0.01462,-0.00731,-0.00121,-0.02418,-0.00107,-0.02094,-0.0106,-0.02318,-0.00076,0.14151,-0.01605,0.3135,-0.02484,-0.01087,-0.02499,-0.03,18.86744,0
2709,892.7,15915,1.24,0.3,0.0326,0.00052,-0.00729,-2.40013,0.01533,0.00011,0.22919,0.79877,0.39215,-0.01659,-0.01431,-0.00897,-0.00156,-0.02371,-0.00132,-0.02002,-0.01005,-0.02225,-0.00097,0.13633,-0.01666,0.30058,-0.02464,-0.01191,-0.01062,-0.05128,18.17692,0
2710,894.1,16810,1.18,0.28,0.0332,0.0004,-0.00761,-2.40581,0.01657,8e-05,0.22897,0.79396,0.38882,-0.01584,-0.0145,-0.00774,-0.00134,-0.02508,-0.00145,-0.02387,-0.01077,-0.02302,-0.00099,0.1361,-0.01523,0.30259,-0.01851,-0.0149,-0.01934,-0.04545,18.14727,0
2711,895.7,15931,1.26,0.28,0.03403,0.00115,-0.00354,-2.41258,0.01488,0.00011,0.22891,0.89937,0.43778,-0.01387,-0.01713,-0.00907,-0.00141,-0.02239,-0.00072,-0.01886,-0.01178,-0.02302,-0.00126,0.15,-0.01799,0.33192,-0.03843,-0.0054,0.0,0.0,20.0,0
2712,897.2,16214,1.23,0.28,0.03404,0.00098,-0.00189,-2.41212,0.01363,8e-05,0.22896,0.89562,0.44145,-0.01206,-0.01454,-0.00799,-0.00103,-0.02416,-0.0005,-0.01959,-0.01026,-0.02422,-0.00018,0.15,-0.01398,0.33395,-0.03242,-0.00977,-0.07191,0.0,20.0,0
2713,898.7,16322,1.23,0.28,0.03405,0.00021,-0.00507,-2.41444,0.01474,0.00017,0.22875,0.90702,0.4429,-0.00741,-0.01261,-0.00691,-0.00057,-0.02403,-0.00033,-0.0153,-0.00917,-0.02304,0.0,0.15,-0.01182,0.32472,-0.0342,-0.0076,0.0,0.0,20.0,0
2714,900.5,13565,1.5,0.32,0.03102,0.12209,-0.00868,-2.41945,0.01691,5e-05,0.22883,,,,,,,,,,,,,,,,,,,,,0
2715,902.2,14450,1.43,0.27,0.02786,0.05719,-0.00783,-2.4127,0.01355,2e-05,0.22892,0.65716,0.3181,-0.00711,-0.01149,-0.00567,-0.00117,-0.02033,-0.00099,-0.01565,-0.00777,-0.01832,-7e-05,0.1104,-0.01234,0.24432,-0.016,-0.00855,0.0,-0.06667,14.72,0
2716,903.7,16735,1.18,0.29,0.02894,0.02939,-0.00704,-2.40737,0.0184,1e-05,0.22901,0.81542,0.39765,-0.01159,-0.01429,-0.00681,-0.00125,-0.02316,-0.00102,-0.02056,-0.01012,-0.02239,-0.00074,0.13649,-0.01408,0.30361,-0.02341,-0.01105,-0.02813,-0.03857,18.19845,0
2717,905.3,14720,1.38,0.29,0.03002,0.01075,-0.00616,-2.40225,0.01368,1e-05,0.22912,0.85267,0.41374,-0.0125,-0.01536,-0.00715,-0.00134,-0.02408,-0.00124,-0.02176,-0.01057,-0.02338,-0.00059,0.14281,-0.01606,0.31731,-0.02455,-0.01276,-0.02259,-0.03413,19.04175,0
2718,906.9,15235,1.32,0.29,0.03061,0.00248,-0.00545,-2.398,0.01111,5e-05,0.2292,0.69462,0.34323,-0.01313,-0.01347,-0.00775,-0.0018,-0.02036,-0.00134,-0.01846,-0.00924,-0.01996,-0.00121,0.12012,-0.01373,0.26458,-0.02099,-0.01092,-0.03132,-0.06742,16.01614,0
2719,908.6,15115,1.34,0.28,0.03278,0.00379,-0.00441,-2.39272,0.01512,0.00011,0.22935,0.83956,0.41277,-0.01319,-0.01484,-0.00829,-0.00151,-0.02408,-0.00107,-0.01985,-0.01013,-0.02301,-0.00068,0.14238,-0.01671,0.31367,-0.02699,-0.01067,-0.02364,-0.04074,18.98407,0
2720,910.1,15722,1.28,0.28,0.03334,0.00065,-0.00567,-2.38711,0.01529,0.00011,0.22938,0.79926,0.39787,-0.01445,-0.01403,-0.00782,-0.00172,-0.02176,-0.00078,-0.0171,-0.01011,-0.02191,-0.00044,0.13697,-0.01345,0.30263,-0.03033,-0.00713,-0.03528,-0.05,18.26333,0
2721,911.7,15824,1.28,0.27,0.03395,0.00284,-0.00357,-2.38693,0.01232,3e-05,0.2294,0.91806,0.43875,-0.00981,-0.01592,-0.00684,-0.00107,-0.02284,-0.00074,-0.02096,-0.01144,-0.02432,-0.00034,0.15,-0.01278,0.33426,-0.02652,-0.01131,-0.06654,0.0,20.0,0
2722,913.3,15490,1.29,0.29,0.03398,0.00275,-0.00462,-2.38273,0.01192,3e-05,0.22951,0.90559,0.43928,-0.01086,-0.01542,-0.0048,-0.00046,-0.02677,-0.00167,-0.02329,-0.01076,-0.02478,-0.00029,0.15,-0.01515,0.33204,-0.02255,-0.01545,-0.03866,0.0,20.0,0
2723,914.8,15672,1.29,0.28,0.03381,0.00035,-0.00569,-2.37895,0.01367,8e-05,0.2295,0.52479,0.25401,-0.00644,-0.01069,-0.00589,-0.00193,-0.01713,-0.0014,-0.01554,-0.00663,-0.01509,-0.00013,0.0879,-0.00876,0.1935,-0.0083,-0.01029,0.0,-0.1,11.72,0
2724,916.4,15800,1.28,0.27,0.03401,0.07447,-0.00512,-2.38058,0.01458,3e-05,0.22953,0.91354,0.43851,-0.01046,-0.01482,-0.00625,-0.00084,-0.02464,-0.00095,-0.02137,-0.01084,-0.02428,-0.00021,0.15,-0.0147,0.33565,-0.0273,-0.0111,-0.02688,0.0,20.0,0
2725,918.0,15419,1.32,0.27,0.02742,0.07919,-0.00867,-2.37412,0.01533,8e-05,0.22978,0.90497,0.43937,-0.01019,-0.01545,-0.00575,-0.00098,-0.02345,-0.00096,-0.01889,-0.01046,-0.02362,0.0,0.15,-0.01609,0.3393,-0.02752,-0.00859,0.0,0.0,20.0,0
2726,919.6,15684,1.28,0.29,0.02876,0.05834,-0.00817,-2.36342,0.01626,1e-05,0.22991,0.83823,0.40344,-0.00862,-0.01304,-0.00649,-0.0011,-0.02263,-0.0007,-0.01821,-0.00966,-0.02216,-0.00028,0.13779,-0.01233,0.30649,-0.02533,-0.00916,-0.03411,-0.03438,18.3725,0
2727,921.2,15257,1.32,0.29,0.02792,0.01619,-0.00807,-2.35875,0.01425,2e-05,0.23002,0.77891,0.37907,-0.01066,-0.01386,-0.0071,-0.00141,-0.02207,-0.00115,-0.01842,-0.00937,-0.0212,-0.0006,0.1307,-0.01386,0.28988,-0.02431,-0.01028,-0.01895,-0.04924,17.42636,0
2728,922.8,15352,1.33,0.27,0.03052,0.00615,-0.00619,-2.3536,0.01223,8e-05,0.23013,0.824,0.39998,-0.01124,-0.01431,-0.00733,-0.00136,-0.02305,-0.0011,-0.02006,-0.01021,-0.0224,-0.00045,0.13816,-0.01447,0.30653,-0.02433,-0.01173,-0.02652,-0.04127,18.42095,0
2729,924.4,14914,1.36,0.28,0.03133,0.00181,-0.00616,-2.34774,0.0132,8e-05,0.23023,0.75286,0.37033,-0.0144,-0.01412,-0.00778,-0.00164,-0.02222,-0.00133,-0.01974,-0.00966,-0.02122,-0.00154,0.12874,-0.01502,0.28371,-0.02123,-0.01256,-0.02991,-0.06889,17.16489,0
2730,925.9,16838,1.18,0.28,0.03332,0.00053,-0.00637,-2.34542,0.01375,0.00011,0.23025,0.80551,0.39031,-0.01185,-0.01339,-0.0062,-0.00109,-0.02265,-0.00076,-0.01891,-0.00985,-0.02184,-0.00039,0.13491,-0.01343,0.30195,-0.02492,-0.01007,-0.05689,-0.02857,17.98857,0
2731,927.3,17063,1.17,0.27,0.03359,0.0005,-0.00678,-2.3479,0.01506,5e-05,0.23022,0.74532,0.37378,-0.01403,-0.01316,-0.008,-0.0013,-0.02268,-0.00094,-0.01968,-0.00974,-0.02147,-0.00064,0.12969,-0.01369,0.28868,-0.02051,-0.00971,-0.02508,-0.04,17.292,0
2732,928.7,17429,1.14,0.27,0.03389,0.00071,-0.00434,-2.34871,0.01157,3e-05,0.23021,0.8917,0.43158,-0.01347,-0.01371,-0.00506,-0.00066,-0.02727,-0.00091,-0.02354,-0.01201,-0.02481,-9e-05,0.15,-0.01722,0.33426,-0.01963,-0.01769,0.0,0.0,20.0,0
2733,930.2,17231,1.15,0.27,0.03395,0.00121,-0.00529,-2.3505,0.01235,0.00011,0.23015,,,,,,,,,,,,,,,,,,,,,0
2734,931.6,17102,1.17,0.27,0.03387,0.00327,-0.00257,-2.35067,0.01625,2e-05,0.23018,,,,,,,,,,,,,,,,,,,,,0
2735,933.0,17110,1.17,0.27,0.02968,0.13252,-0.0053,-2.34727,0.01261,2e-05,0.23025,0.87435,0.4053,-0.00826,-0.01217,-0.00945,-0.00349,-0.02432,-0.00188,-0.01639,-0.00924,-0.02158,-0.00026,0.1413,-0.01587,0.30528,-0.02974,-0.00999,-0.1209,-0.2,18.84,0
2736,934.4,18137,1.09,0.26,0.02789,0.03064,-0.00602,-2.34236,0.01561,1e-05,0.23034,0.75347,0.36626,-0.01097,-0.01411,-0.00714,-0.00174,-0.02211,-0.00116,-0.02038,-0.00944,-0.02064,-0.00097,0.12696,-0.01268,0.28149,-0.02144,-0.01334,-0.01041,-0.06667,16.92833,0
2737,935.8,17530,1.14,0.26,0.02958,0.01132,-0.00714,-2.33798,0.01244,3e-05,0.23042,0.83265,0.40312,-0.01236,-0.01472,-0.00683,-0.00135,-0.02325,-0.0012,-0.02035,-0.01044,-0.02247,-0.00058,0.13883,-0.01537,0.30861,-0.02592,-0.01093,-0.02672,-0.02758,18.51064,0
2738,937.2,17522,1.13,0.27,0.03139,0.00539,-0.00603,-2.33197,0.01411,8e-05,0.23057,0.88748,0.42945,-0.0115,-0.0149,-0.00704,-0.0011,-0.02425,-0.00078,-0.02053,-0.01044,-0.02349,-0.00043,0.14771,-0.01444,0.32812,-0.02895,-0.01053,-0.03358,-0.01088,19.69486,0
2739,938.6,17102,1.17,0.27,0.03133,0.00103,-0.00675,-2.3255,0.01517,0.00011,0.23067,0.79933,0.39388,-0.01362,-0.01402,-0.00774,-0.00159,-0.02229,-0.00106,-0.01834,-0.00993,-0.0217,-0.00082,0.13562,-0.01525,0.29885,-0.02785,-0.00969,-0.04373,-0.0451,18.08216,0
2740,940.1,17005,1.15,0.3,0.0328,0.00064,-0.00749,-2.32529,0.01476,0.00017,0.23062,0.82071,0.40483,-0.01392,-0.01541,-0.0079,-0.00137,-0.02466,-0.00133,-0.02201,-0.01047,-0.02315,-0.00082,0.14068,-0.01631,0.312,-0.02333,-0.01212,-0.01917,-0.03571,18.75714,0
2741,941.5,16664,1.2,0.28,0.03343,0.00033,-0.00545,-2.33026,0.01452,8e-05,0.23047,0.85716,0.41841,-0.01404,-0.01442,-0.00717,-0.00112,-0.02626,-0.0014,-0.02173,-0.01069,-0.02385,-0.00072,0.14563,-0.01392,0.32374,-0.02522,-0.01278,-0.0171,-0.02857,19.41714,0
2742,943.0,17245,1.16,0.26,0.03366,0.00031,-0.0035,-2.34041,0.01206,8e-05,0.23024,0.88635,0.43182,-0.01372,-0.01368,-0.00592,-0.00106,-0.02328,-0.001,-0.01679,-0.00987,-0.02292,-0.00053,0.14634,-0.01713,0.32186,-0.03411,-0.00715,-0.07421,-0.02,19.512,0
2743,944.4,17284,1.16,0.27,0.03383,0.00031,-0.0048,-2.35167,0.01138,8e-05,0.23002,0.90747,0.43798,-0.01068,-0.01506,-0.005,-0.00048,-0.0271,-0.00127,-0.02612,-0.01175,-0.02458,-0.0001,0.15,-0.01026,0.33705,-0.01986,-0.01521,-0.03509,0.0,20.0,0
2744,945.9,16414,1.23,0.27,0.03384,0.00098,-0.00435,-2.36083,0.01366,2e-05,0.22992,0.90014,0.43355,-0.01549,-0.0198,-0.00822,-0.00171,-0.02146,-0.0004,-0.02213,-0.01375,-0.02275,-2e-05,0.15,-0.01665,0.33804,-0.03226,-0.00905,0.0,0.0,20.0,0
2745,947.3,17060,1.17,0.27,0.03242,0.13638,-0.00583,-2.36086,0.01168,8e-05,0.22999,,,,,,,,,,,,,,,,,,,,,0
2746,948.8,16486,1.2,0.29,0.02675,0.0924,-0.0071,-2.35515,0.01727,1e-05,0.23006,0.76476,0.39784,-0.05374,-0.02063,-0.01601,-0.00346,-0.02987,-0.00351,-0.02313,-0.01202,-0.02366,-0.00247,0.14535,-0.02181,0.30501,-0.03063,-0.01441,-0.12255,-0.1,19.38,0
2747,950.3,16789,1.19,0.28,0.02638,0.02901,-0.00844,-2.35077,0.01319,5e-05,0.2302,0.83334,0.40506,-0.01294,-0.01526,-0.00729,-0.00142,-0.02381,-0.001,-0.02112,-0.01037,-0.02263,-0.0007,0.13976,-0.01585,0.31097,-0.02411,-0.01138,-0.01011,-0.03477,18.63518,0
2748,951.7,17077,1.17,0.27,0.02912,0.0044,-0.00883,-2.34143,0.01372,5e-05,0.23034,0.87181,0.42317,-0.01114,-0.0153,-0.0067,-0.00109,-0.02417,-0.00097,-0.02091,-0.01075,-0.02328,-0.00041,0.14557,-0.01524,0.3244,-0.02706,-0.01086,-0.02302,-0.01163,19.40959,0
2749,953.2,17243,1.15,0.28,0.02929,0.00164,-0.00827,-2.33631,0.01513,0.00011,0.23037,0.82405,0.40108,-0.01297,-0.0155,-0.00736,-0.00131,-0.02382,-0.00101,-0.02176,-0.01069,-0.02261,-0.00077,0.13907,-0.01616,0.30882,-0.02368,-0.01217,-0.02178,-0.03014,18.54332,0
2750,954.6,17155,1.17,0.26,0.03271,0.00106,-0.00456,-2.33639,0.01384,8e-05,0.23033,0.87262,0.42229,-0.01251,-0.01558,-0.00691,-0.00104,-0.02419,-0.00078,-0.02139,-0.01075,-0.02336,-0.00052,0.14632,-0.01502,0.32569,-0.02631,-0.01235,-0.04911,-0.0125,19.50917,0
2751,956.0,17405,1.14,0.27,0.03327,0.00165,-0.0066,-2.33836,0.01363,8e-05,0.23035,0.84435,0.4136,-0.01555,-0.01573,-0.0079,-0.0014,-0.0247,-0.00124,-0.02062,-0.01015,-0.02314,-0.00058,0.14238,-0.01795,0.31734,-0.0262,-0.01074,-0.02817,-0.03,18.984,0
2752,957.4,16940,1.18,0.27,0.03375,0.0038,-0.00255,-2.33685,0.01413,2e-05,0.23039,0.90685,0.4376,-0.01092,-0.01512,-0.00593,-0.00079,-0.02565,-0.00102,-0.02359,-0.0116,-0.02459,-9e-05,0.15,-0.01434,0.33598,-0.02355,-0.01269,-0.02521,0.0,20.0,0
2753,958.9,17196,1.15,0.28,0.03368,0.001,-0.00403,-2.335,0.01043,8e-05,0.23038,0.66649,0.33717,-0.02568,-0.01402,-0.00845,-0.00229,-0.01993,-0.00136,-0.0162,-0.0088,-0.0189,-0.00117,0.11865,-0.01353,0.25719,-0.02438,-0.00795,-0.06433,-0.06667,15.82,0
2754,960.3,17045,1.18,0.27,0.03374,0.00221,-0.00506,-2.33592,0.0125,5e-05,0.2304,0.59826,0.30445,-0.01048,-0.01174,-0.00657,-0.00146,-0.01874,-0.00113,-0.01496,-0.00792,-0.01728,-0.00091,0.10685,-0.01333,0.23382,-0.01872,-0.00807,0.0,-0.06667,14.24667,0
2755,961.8,17019,1.16,0.28,0.03396,0.0011,-0.00436,-2.33362,0.01232,8e-05,0.23042,,,,,,,,,,,,,,,,,,,,,0
2756,963.2,17143,1.16,0.27,0.02876,0.09283,-0.00627,-2.33265,0.01459,2e-05,0.23047,0.66118,0.31643,-0.0073,-0.01202,-0.00676,-0.0015,-0.01739,-0.00108,-0.01283,-0.00726,-0.01657,-0.00089,0.1101,-0.01228,0.24048,-0.02592,-0.00951,-0.06329,-0.1,14.68,0
2757,964.6,17381,1.13,0.29,0.02838,0.04428,-0.00789,-2.32624,0.01435,8e-05,0.2307,0.7453,0.36268,-0.01382,-0.01435,-0.00694,-0.00134,-0.02187,-0.00108,-0.02045,-0.01002,-0.02073,-0.00098,0.12692,-0.01472,0.28351,-0.02071,-0.01217,0.0,-0.03833,16.92233,0
2758,966.1,16946,1.19,0.26,0.02883,0.00818,-0.00398,-2.31289,0.01497,2e-05,0.23086,0.84896,0.41186,-0.01105,-0.01491,-0.00713,-0.00136,-0.02325,-0.00091,-0.02004,-0.01041,-0.02265,-0.00048,0.14158,-0.01507,0.31458,-0.02678,-0.01044,-0.03171,-0.02949,18.87716,0
2759,967.5,17353,1.15,0.27,0.03168,0.00216,-0.00512,-2.30676,0.01396,0.00011,0.23097,0.84014,0.4068,-0.01114,-0.01438,-0.00673,-0.0013,-0.02299,-0.00085,-0.01917,-0.01017,-0.02247,-0.00066,0.14065,-0.01539,0.31176,-0.02718,-0.01047,-0.01958,-0.02016,18.75341,0
2760,968.9,17589,1.13,0.26,0.03304,0.00294,-0.00521,-2.29961,0.01335,8e-05,0.23112,0.8973,0.43304,-0.01169,-0.01559,-0.00663,-0.001,-0.02494,-0.00106,-0.0223,-0.0113,-0.02427,-0.0002,0.14901,-0.01505,0.33242,-0.02543,-0.01302,-0.01732,-0.00267,19.86827,0
2761,970.3,16878,1.19,0.27,0.03361,0.00101,-0.00447,-2.29348,0.01498,0.00011,0.23119,0.90236,0.43389,-0.01162,-0.01459,-0.00555,-0.00101,-0.02543,-0.00094,-0.02219,-0.01105,-0.02431,-0.00037,0.15,-0.01582,0.33434,-0.02648,-0.01296,-0.02053,0.0,20.0,0
2762,971.7,17391,1.15,0.26,0.03383,0.00053,-0.00589,-2.29735,0.01475,0.00011,0.23104,0.88815,0.43021,-0.01403,-0.01572,-0.00598,-0.00104,-0.02651,-0.00134,-0.02209,-0.01074,-0.02416,-0.00084,0.15,-0.02054,0.33348,-0.02447,-0.01299,0.0,0.0,20.0,0
2763,973.2,17398,1.14,0.27,0.03377,0.00033,-0.00827,-2.30845,0.01287,0.00011,0.23075,0.79873,0.39262,-0.01053,-0.01468,-0.00745,-0.00205,-0.02275,-0.00137,-0.01891,-0.00997,-0.02152,-0.00048,0.13534,-0.015,0.29705,-0.02915,-0.01035,-0.03053,-0.05,18.045,0
2764,974.6,16633,1.21,0.27,0.03396,0.0005,-0.00678,-2.32122,0.01323,0.00017,0.2305,,,,,,,,,,,,,,,,,,,,,0
2765,976.1,16721,1.19,0.28,0.034,0.00028,-0.00449,-2.33103,0.01336,0.00011,0.23026,0.88852,0.43006,-0.01375,-0.01442,-0.00546,-0.0008,-0.03017,-0.00096,-0.02904,-0.01293,-0.0262,-0.00028,0.15,-0.01119,0.3357,-0.0154,-0.01547,0.0,0.0,20.0,0
